,tg,lon,lat,twcrPath,era20cPath,eraintPath,merraPath,erafivePath
657,"rabaul,papuanewguinea_001.csv",152.18,-4.2,"./20cr/rabaul,papuanewguinea_001.csv","./era20c/rabaul,papuanewguinea_001.csv","./eraint/rabaul,papuanewguinea_001.csv","./merra/rabaul,papuanewguinea_001.csv","./erafive/rabaul,papuanewguinea_001.csv"
658,"rarotonga,cookislands_001.csv",-159.78,-21.207,"./20cr/rarotonga,cookislands_001.csv","./era20c/rarotonga,cookislands_001.csv","./eraint/rarotonga,cookislands_001.csv","./merra/rarotonga,cookislands_001.csv","./erafive/rarotonga,cookislands_001.csv"
659,ratan_015_sweden.csv,20.895,63.986,./20cr/ratan_015_sweden.csv,./era20c/ratan_015_sweden.csv,./eraint/ratan_015_sweden.csv,./merra/ratan_015_sweden.csv,./erafive/ratan_015_sweden.csv
660,rauma_011_finland.csv,21.426,61.133,./20cr/rauma_011_finland.csv,./era20c/rauma_011_finland.csv,./eraint/rauma_011_finland.csv,./merra/rauma_011_finland.csv,./erafive/rauma_011_finland.csv
661,ravenna_ravenna_italy.csv,12.283,44.492,./20cr/ravenna_ravenna_italy.csv,./era20c/ravenna_ravenna_italy.csv,./eraint/ravenna_ravenna_italy.csv,./merra/ravenna_ravenna_italy.csv,./erafive/ravenna_ravenna_italy.csv
662,"recife,uscgs_712a_brazil.csv",-34.867,-8.05,"./20cr/recife,uscgs_712a_brazil.csv","./era20c/recife,uscgs_712a_brazil.csv",,,
663,reedypoint_usa.csv,-75.57300000000002,39.558,./20cr/reedypoint_usa.csv,./era20c/reedypoint_usa.csv,./eraint/reedypoint_usa.csv,./merra/reedypoint_usa.csv,./erafive/reedypoint_usa.csv
664,reggio_calabria_reggio+calabria_italy.csv,15.649,38.121,./20cr/reggio_calabria_reggio+calabria_italy.csv,./era20c/reggio_calabria_reggio+calabria_italy.csv,./eraint/reggio_calabria_reggio+calabria_italy.csv,./merra/reggio_calabria_reggio+calabria_italy.csv,./erafive/reggio_calabria_reggio+calabria_italy.csv
665,reihoku_japan.csv,130.03,32.467,./20cr/reihoku_japan.csv,,./eraint/reihoku_japan.csv,./merra/reihoku_japan.csv,./erafive/reihoku_japan.csv
666,reunion_164a_france.csv,55.285,-20.935,./20cr/reunion_164a_france.csv,./era20c/reunion_164a_france.csv,./eraint/reunion_164a_france.csv,./merra/reunion_164a_france.csv,./erafive/reunion_164a_france.csv
667,reykjavik_iceland.csv,-21.933000000000003,64.15,./20cr/reykjavik_iceland.csv,./era20c/reykjavik_iceland.csv,./eraint/reykjavik_iceland.csv,./merra/reykjavik_iceland.csv,./erafive/reykjavik_iceland.csv
668,richard_s_bay_188a_south_africa.csv,32.083,-28.8,./20cr/richard_s_bay_188a_south_africa.csv,./era20c/richard_s_bay_188a_south_africa.csv,./eraint/richard_s_bay_188a_south_africa.csv,./merra/richard_s_bay_188a_south_africa.csv,./erafive/richard_s_bay_188a_south_africa.csv
669,rikitea_016a_french_polynesia.csv,-134.95,-23.125,./20cr/rikitea_016a_french_polynesia.csv,./era20c/rikitea_016a_french_polynesia.csv,./eraint/rikitea_016a_french_polynesia.csv,./merra/rikitea_016a_french_polynesia.csv,./erafive/rikitea_016a_french_polynesia.csv
670,ringhals_016_sweden.csv,12.113,57.25,./20cr/ringhals_016_sweden.csv,./era20c/ringhals_016_sweden.csv,./eraint/ringhals_016_sweden.csv,./merra/ringhals_016_sweden.csv,./erafive/ringhals_016_sweden.csv
671,"rio_de_janeiro,cg_709a_brazil.csv",-43.133,-22.933000000000003,"./20cr/rio_de_janeiro,cg_709a_brazil.csv","./era20c/rio_de_janeiro,cg_709a_brazil.csv",,,
672,rio_grande_714a_brazil.csv,-52.103,-32.138000000000005,./20cr/rio_grande_714a_brazil.csv,./era20c/rio_grande_714a_brazil.csv,./eraint/rio_grande_714a_brazil.csv,./merra/rio_grande_714a_brazil.csv,./erafive/rio_grande_714a_brazil.csv
673,"rockport,_tx_769a_usa.csv",-97.047,28.022,"./20cr/rockport,_tx_769a_usa.csv","./era20c/rockport,_tx_769a_usa.csv","./eraint/rockport,_tx_769a_usa.csv","./merra/rockport,_tx_769a_usa.csv","./erafive/rockport,_tx_769a_usa.csv"
674,rodrigues_105a_mauritius.csv,63.418,-19.668,./20cr/rodrigues_105a_mauritius.csv,./era20c/rodrigues_105a_mauritius.csv,./eraint/rodrigues_105a_mauritius.csv,./merra/rodrigues_105a_mauritius.csv,./erafive/rodrigues_105a_mauritius.csv
675,roervik_005_norway.csv,11.23,64.859,./20cr/roervik_005_norway.csv,./era20c/roervik_005_norway.csv,./eraint/roervik_005_norway.csv,./merra/roervik_005_norway.csv,./erafive/roervik_005_norway.csv
676,roscoff_.csv,-3.9657,48.718,./20cr/roscoff_.csv,./era20c/roscoff_.csv,./eraint/roscoff_.csv,./merra/roscoff_.csv,./erafive/roscoff_.csv
677,rosslyn_bay_330a_australia.csv,150.79,-23.162,./20cr/rosslyn_bay_330a_australia.csv,./era20c/rosslyn_bay_330a_australia.csv,./eraint/rosslyn_bay_330a_australia.csv,./merra/rosslyn_bay_330a_australia.csv,./erafive/rosslyn_bay_330a_australia.csv
678,rothera_uk.csv,-68.133,-67.567,./20cr/rothera_uk.csv,./era20c/rothera_uk.csv,./eraint/rothera_uk.csv,./merra/rothera_uk.csv,./erafive/rothera_uk.csv
679,s.cruz_d._palma_d_206d_spain.csv,-17.75,28.683000000000003,./20cr/s.cruz_d._palma_d_206d_spain.csv,./era20c/s.cruz_d._palma_d_206d_spain.csv,./eraint/s.cruz_d._palma_d_206d_spain.csv,./merra/s.cruz_d._palma_d_206d_spain.csv,./erafive/s.cruz_d._palma_d_206d_spain.csv
680,sabang_123a_indonesia.csv,95.317,5.8883,./20cr/sabang_123a_indonesia.csv,./era20c/sabang_123a_indonesia.csv,./eraint/sabang_123a_indonesia.csv,./merra/sabang_123a_indonesia.csv,./erafive/sabang_123a_indonesia.csv
681,"sabine_pass_n,tx_766a_usa.csv",-93.87,29.73,"./20cr/sabine_pass_n,tx_766a_usa.csv","./era20c/sabine_pass_n,tx_766a_usa.csv","./eraint/sabine_pass_n,tx_766a_usa.csv","./merra/sabine_pass_n,tx_766a_usa.csv","./erafive/sabine_pass_n,tx_766a_usa.csv"
682,sado_japan.csv,138.52,38.317,./20cr/sado_japan.csv,./era20c/sado_japan.csv,./eraint/sado_japan.csv,./merra/sado_japan.csv,./erafive/sado_japan.csv
683,sagunto_sagunto_spain.csv,-0.206,39.634,./20cr/sagunto_sagunto_spain.csv,./era20c/sagunto_sagunto_spain.csv,./eraint/sagunto_sagunto_spain.csv,./merra/sagunto_sagunto_spain.csv,./erafive/sagunto_sagunto_spain.csv
684,saigo_japan.csv,133.33,36.2,./20cr/saigo_japan.csv,./era20c/saigo_japan.csv,./eraint/saigo_japan.csv,./merra/saigo_japan.csv,./erafive/saigo_japan.csv
685,saiki_japan.csv,131.97,32.95,./20cr/saiki_japan.csv,,./eraint/saiki_japan.csv,./merra/saiki_japan.csv,./erafive/saiki_japan.csv
686,saint_gildas_.csv,-2.2464,47.14,./20cr/saint_gildas_.csv,./era20c/saint_gildas_.csv,./eraint/saint_gildas_.csv,./merra/saint_gildas_.csv,./erafive/saint_gildas_.csv
687,saint_jean_de_luz_so_.csv,-1.6816,43.395,./20cr/saint_jean_de_luz_so_.csv,./era20c/saint_jean_de_luz_so_.csv,./eraint/saint_jean_de_luz_so_.csv,./merra/saint_jean_de_luz_so_.csv,./erafive/saint_jean_de_luz_so_.csv
688,saint_malo_.csv,-2.0281,48.64100000000001,./20cr/saint_malo_.csv,./era20c/saint_malo_.csv,./eraint/saint_malo_.csv,./merra/saint_malo_.csv,./erafive/saint_malo_.csv
689,saint_nazaire_.csv,-2.2016,47.267,./20cr/saint_nazaire_.csv,./era20c/saint_nazaire_.csv,./eraint/saint_nazaire_.csv,./merra/saint_nazaire_.csv,./erafive/saint_nazaire_.csv
690,"saintjohn,nb_00065_canada.csv",-66.063,45.25100000000001,"./20cr/saintjohn,nb_00065_canada.csv","./era20c/saintjohn,nb_00065_canada.csv","./eraint/saintjohn,nb_00065_canada.csv","./merra/saintjohn,nb_00065_canada.csv","./erafive/saintjohn,nb_00065_canada.csv"
691,saint_paul_179a_france.csv,77.538,-38.712,./20cr/saint_paul_179a_france.csv,./era20c/saint_paul_179a_france.csv,./eraint/saint_paul_179a_france.csv,./merra/saint_paul_179a_france.csv,./erafive/saint_paul_179a_france.csv
692,saipan_b_028b_n._mariana_islands.csv,145.74,15.227,./20cr/saipan_b_028b_n._mariana_islands.csv,./era20c/saipan_b_028b_n._mariana_islands.csv,./eraint/saipan_b_028b_n._mariana_islands.csv,./merra/saipan_b_028b_n._mariana_islands.csv,./erafive/saipan_b_028b_n._mariana_islands.csv
693,sakai_japan.csv,133.25,35.55,./20cr/sakai_japan.csv,./era20c/sakai_japan.csv,./eraint/sakai_japan.csv,./merra/sakai_japan.csv,./erafive/sakai_japan.csv
694,salalah_114a_oman.csv,54.0,16.933,./20cr/salalah_114a_oman.csv,./era20c/salalah_114a_oman.csv,./eraint/salalah_114a_oman.csv,./merra/salalah_114a_oman.csv,./erafive/salalah_114a_oman.csv
695,saldahna_bay_703a_south_africa.csv,17.95,-33.017,./20cr/saldahna_bay_703a_south_africa.csv,./era20c/saldahna_bay_703a_south_africa.csv,./eraint/saldahna_bay_703a_south_africa.csv,./merra/saldahna_bay_703a_south_africa.csv,./erafive/saldahna_bay_703a_south_africa.csv
696,salerno_salerno_italy.csv,14.768,40.672,./20cr/salerno_salerno_italy.csv,./era20c/salerno_salerno_italy.csv,./eraint/salerno_salerno_italy.csv,./merra/salerno_salerno_italy.csv,./erafive/salerno_salerno_italy.csv
697,salina_cruz_394a_mexico.csv,-95.203,16.16,./20cr/salina_cruz_394a_mexico.csv,./era20c/salina_cruz_394a_mexico.csv,./eraint/salina_cruz_394a_mexico.csv,./merra/salina_cruz_394a_mexico.csv,./erafive/salina_cruz_394a_mexico.csv
698,salvador_b_708b_brazil.csv,-38.517,-12.967,./20cr/salvador_b_708b_brazil.csv,./era20c/salvador_b_708b_brazil.csv,./eraint/salvador_b_708b_brazil.csv,./merra/salvador_b_708b_brazil.csv,./erafive/salvador_b_708b_brazil.csv
699,sandakan_389a_malaysia.csv,118.07,5.81,./20cr/sandakan_389a_malaysia.csv,./era20c/sandakan_389a_malaysia.csv,./eraint/sandakan_389a_malaysia.csv,./merra/sandakan_389a_malaysia.csv,./erafive/sandakan_389a_malaysia.csv
700,sandiego_quarantinestation__usa.csv,-117.17,32.715,./20cr/sandiego_quarantinestation__usa.csv,./era20c/sandiego_quarantinestation__usa.csv,./eraint/sandiego_quarantinestation__usa.csv,./merra/sandiego_quarantinestation__usa.csv,./erafive/sandiego_quarantinestation__usa.csv
701,sandyhook_usa.csv,-74.009,40.467,./20cr/sandyhook_usa.csv,./era20c/sandyhook_usa.csv,./eraint/sandyhook_usa.csv,./merra/sandyhook_usa.csv,./erafive/sandyhook_usa.csv
702,"sand_point,ak_574a_usa.csv",-160.5,55.337,"./20cr/sand_point,ak_574a_usa.csv","./era20c/sand_point,ak_574a_usa.csv","./eraint/sand_point,ak_574a_usa.csv","./merra/sand_point,ak_574a_usa.csv","./erafive/sand_point,ak_574a_usa.csv"
703,"sanfelix,chile_001.csv",-80.133,-26.283,"./20cr/sanfelix,chile_001.csv","./era20c/sanfelix,chile_001.csv","./eraint/sanfelix,chile_001.csv","./merra/sanfelix,chile_001.csv","./erafive/sanfelix,chile_001.csv"
704,sanfrancisco_usa.csv,-122.47,37.807,./20cr/sanfrancisco_usa.csv,./era20c/sanfrancisco_usa.csv,./eraint/sanfrancisco_usa.csv,./merra/sanfrancisco_usa.csv,./erafive/sanfrancisco_usa.csv
705,"sanjuan,puertorico,usa_001.csv",-66.117,18.467,"./20cr/sanjuan,puertorico,usa_001.csv","./era20c/sanjuan,puertorico,usa_001.csv","./eraint/sanjuan,puertorico,usa_001.csv","./merra/sanjuan,puertorico,usa_001.csv","./erafive/sanjuan,puertorico,usa_001.csv"
706,"santacruz,galapagos,ecuador_001.csv",-90.312,-0.7533,"./20cr/santacruz,galapagos,ecuador_001.csv","./era20c/santacruz,galapagos,ecuador_001.csv","./eraint/santacruz,galapagos,ecuador_001.csv","./merra/santacruz,galapagos,ecuador_001.csv","./erafive/santacruz,galapagos,ecuador_001.csv"
707,santamonica_municipalpier__usa.csv,-118.5,34.008,./20cr/santamonica_municipalpier__usa.csv,./era20c/santamonica_municipalpier__usa.csv,./eraint/santamonica_municipalpier__usa.csv,./merra/santamonica_municipalpier__usa.csv,./erafive/santamonica_municipalpier__usa.csv
708,santana_ssn_b_717b_brazil.csv,-51.18,-0.0567,./20cr/santana_ssn_b_717b_brazil.csv,./era20c/santana_ssn_b_717b_brazil.csv,./eraint/santana_ssn_b_717b_brazil.csv,./merra/santana_ssn_b_717b_brazil.csv,./erafive/santana_ssn_b_717b_brazil.csv
709,santander_ieo_spain.csv,-3.79,43.46100000000001,./20cr/santander_ieo_spain.csv,./era20c/santander_ieo_spain.csv,./eraint/santander_ieo_spain.csv,./merra/santander_ieo_spain.csv,./erafive/santander_ieo_spain.csv
710,"santa_barbara,_ca_577a_usa.csv",-119.69,34.408,"./20cr/santa_barbara,_ca_577a_usa.csv","./era20c/santa_barbara,_ca_577a_usa.csv","./eraint/santa_barbara,_ca_577a_usa.csv","./merra/santa_barbara,_ca_577a_usa.csv","./erafive/santa_barbara,_ca_577a_usa.csv"
711,santa_cruz_030a_ecuador.csv,-90.313,-0.755,./20cr/santa_cruz_030a_ecuador.csv,./era20c/santa_cruz_030a_ecuador.csv,./eraint/santa_cruz_030a_ecuador.csv,./merra/santa_cruz_030a_ecuador.csv,./erafive/santa_cruz_030a_ecuador.csv
712,"santa_monica,_ca_578a_usa.csv",-118.5,34.008,"./20cr/santa_monica,_ca_578a_usa.csv","./era20c/santa_monica,_ca_578a_usa.csv","./eraint/santa_monica,_ca_578a_usa.csv","./merra/santa_monica,_ca_578a_usa.csv","./erafive/santa_monica,_ca_578a_usa.csv"
713,san_andres_737a_colombia.csv,-81.7,12.583,./20cr/san_andres_737a_colombia.csv,./era20c/san_andres_737a_colombia.csv,./eraint/san_andres_737a_colombia.csv,./merra/san_andres_737a_colombia.csv,./erafive/san_andres_737a_colombia.csv
714,san_carlos_674a_mexico.csv,-112.12,24.79,./20cr/san_carlos_674a_mexico.csv,./era20c/san_carlos_674a_mexico.csv,./eraint/san_carlos_674a_mexico.csv,./merra/san_carlos_674a_mexico.csv,./erafive/san_carlos_674a_mexico.csv
715,san_diego_569a_usa.csv,-117.17,32.713,./20cr/san_diego_569a_usa.csv,./era20c/san_diego_569a_usa.csv,./eraint/san_diego_569a_usa.csv,./merra/san_diego_569a_usa.csv,./erafive/san_diego_569a_usa.csv
716,san_felipe_307a_mexico.csv,-114.82,31.018,./20cr/san_felipe_307a_mexico.csv,./era20c/san_felipe_307a_mexico.csv,./eraint/san_felipe_307a_mexico.csv,./merra/san_felipe_307a_mexico.csv,./erafive/san_felipe_307a_mexico.csv
717,san_felix_035a_chile.csv,-80.108,-26.292,./20cr/san_felix_035a_chile.csv,./era20c/san_felix_035a_chile.csv,./eraint/san_felix_035a_chile.csv,./merra/san_felix_035a_chile.csv,./erafive/san_felix_035a_chile.csv
718,"san_francisco,ca_551a_usa.csv",-122.47,37.807,"./20cr/san_francisco,ca_551a_usa.csv","./era20c/san_francisco,ca_551a_usa.csv","./eraint/san_francisco,ca_551a_usa.csv","./merra/san_francisco,ca_551a_usa.csv","./erafive/san_francisco,ca_551a_usa.csv"
719,san_jose_675a_guatemala.csv,-90.833,13.917,./20cr/san_jose_675a_guatemala.csv,./era20c/san_jose_675a_guatemala.csv,,,
720,"san_juan,pr_245a_usa.csv",-66.117,18.46,"./20cr/san_juan,pr_245a_usa.csv","./era20c/san_juan,pr_245a_usa.csv","./eraint/san_juan,pr_245a_usa.csv","./merra/san_juan,pr_245a_usa.csv","./erafive/san_juan,pr_245a_usa.csv"
721,san_juan_b_096b_peru.csv,-75.2,-15.367,./20cr/san_juan_b_096b_peru.csv,./era20c/san_juan_b_096b_peru.csv,./eraint/san_juan_b_096b_peru.csv,./merra/san_juan_b_096b_peru.csv,./erafive/san_juan_b_096b_peru.csv
722,san_quintin_308a_mexico.csv,-115.98,30.483,./20cr/san_quintin_308a_mexico.csv,./era20c/san_quintin_308a_mexico.csv,./eraint/san_quintin_308a_mexico.csv,./merra/san_quintin_308a_mexico.csv,./erafive/san_quintin_308a_mexico.csv
723,sao_tome_225a_sao_tome_principe.csv,6.5133,0.0167,./20cr/sao_tome_225a_sao_tome_principe.csv,./era20c/sao_tome_225a_sao_tome_principe.csv,./eraint/sao_tome_225a_sao_tome_principe.csv,./merra/sao_tome_225a_sao_tome_principe.csv,./erafive/sao_tome_225a_sao_tome_principe.csv
724,saumlaki_420a_indonesia.csv,131.29,-7.9817,./20cr/saumlaki_420a_indonesia.csv,./era20c/saumlaki_420a_indonesia.csv,./eraint/saumlaki_420a_indonesia.csv,./merra/saumlaki_420a_indonesia.csv,./erafive/saumlaki_420a_indonesia.csv
725,scott_base_663a_new_zealand.csv,166.75,-77.85,./20cr/scott_base_663a_new_zealand.csv,./era20c/scott_base_663a_new_zealand.csv,./eraint/scott_base_663a_new_zealand.csv,./merra/scott_base_663a_new_zealand.csv,./erafive/scott_base_663a_new_zealand.csv
726,seattle_usa.csv,-122.34,47.603,./20cr/seattle_usa.csv,./era20c/seattle_usa.csv,./eraint/seattle_usa.csv,./merra/seattle_usa.csv,./erafive/seattle_usa.csv
727,seaveyisland_usa.csv,-70.742,43.08,./20cr/seaveyisland_usa.csv,./era20c/seaveyisland_usa.csv,./eraint/seaveyisland_usa.csv,./merra/seaveyisland_usa.csv,./erafive/seaveyisland_usa.csv
728,sedili_324a_malaysia.csv,104.11,1.9317,./20cr/sedili_324a_malaysia.csv,./era20c/sedili_324a_malaysia.csv,./eraint/sedili_324a_malaysia.csv,./merra/sedili_324a_malaysia.csv,./erafive/sedili_324a_malaysia.csv
729,seldovia_usa.csv,-151.72,59.44,./20cr/seldovia_usa.csv,./era20c/seldovia_usa.csv,./eraint/seldovia_usa.csv,./merra/seldovia_usa.csv,./erafive/seldovia_usa.csv
730,sete_france.csv,3.6991,43.398,./20cr/sete_france.csv,./era20c/sete_france.csv,./eraint/sete_france.csv,./merra/sete_france.csv,./erafive/sete_france.csv
731,settlement_point_b_257b_bahamas.csv,-78.997,26.71,./20cr/settlement_point_b_257b_bahamas.csv,./era20c/settlement_point_b_257b_bahamas.csv,./eraint/settlement_point_b_257b_bahamas.csv,./merra/settlement_point_b_257b_bahamas.csv,./erafive/settlement_point_b_257b_bahamas.csv
732,"seward_c,ak_560c_usa.csv",-149.43,60.12,"./20cr/seward_c,ak_560c_usa.csv","./era20c/seward_c,ak_560c_usa.csv","./eraint/seward_c,ak_560c_usa.csv","./merra/seward_c,ak_560c_usa.csv","./erafive/seward_c,ak_560c_usa.csv"
733,"sewellspoint,hamptonroads_usa.csv",-76.33,36.947,"./20cr/sewellspoint,hamptonroads_usa.csv","./era20c/sewellspoint,hamptonroads_usa.csv","./eraint/sewellspoint,hamptonroads_usa.csv","./merra/sewellspoint,hamptonroads_usa.csv","./erafive/sewellspoint,hamptonroads_usa.csv"
734,shanwei_641a_china.csv,115.35,22.75,./20cr/shanwei_641a_china.csv,./era20c/shanwei_641a_china.csv,./eraint/shanwei_641a_china.csv,./merra/shanwei_641a_china.csv,./erafive/shanwei_641a_china.csv
735,sheerness_p015_uk.csv,0.74306,51.442,./20cr/sheerness_p015_uk.csv,./era20c/sheerness_p015_uk.csv,./eraint/sheerness_p015_uk.csv,./merra/sheerness_p015_uk.csv,./erafive/sheerness_p015_uk.csv
736,shijiusuo_642a_china.csv,119.55,35.383,./20cr/shijiusuo_642a_china.csv,./era20c/shijiusuo_642a_china.csv,./eraint/shijiusuo_642a_china.csv,./merra/shijiusuo_642a_china.csv,./erafive/shijiusuo_642a_china.csv
737,shimizuminato_japan.csv,138.52,35.017,./20cr/shimizuminato_japan.csv,./era20c/shimizuminato_japan.csv,./eraint/shimizuminato_japan.csv,./merra/shimizuminato_japan.csv,./erafive/shimizuminato_japan.csv
738,shimokita_japan.csv,141.23,41.367,./20cr/shimokita_japan.csv,./era20c/shimokita_japan.csv,./eraint/shimokita_japan.csv,./merra/shimokita_japan.csv,./erafive/shimokita_japan.csv
739,shimonoseki_japan.csv,130.93,33.933,./20cr/shimonoseki_japan.csv,./era20c/shimonoseki_japan.csv,./eraint/shimonoseki_japan.csv,./merra/shimonoseki_japan.csv,./erafive/shimonoseki_japan.csv
740,shirahama_japan.csv,135.38,33.683,./20cr/shirahama_japan.csv,./era20c/shirahama_japan.csv,./eraint/shirahama_japan.csv,./merra/shirahama_japan.csv,./erafive/shirahama_japan.csv
741,sibolga_b_122b_indonesia.csv,98.767,1.75,./20cr/sibolga_b_122b_indonesia.csv,./era20c/sibolga_b_122b_indonesia.csv,./eraint/sibolga_b_122b_indonesia.csv,./merra/sibolga_b_122b_indonesia.csv,./erafive/sibolga_b_122b_indonesia.csv
742,"siboney,cuba_001.csv",-82.47200000000002,23.092,"./20cr/siboney,cuba_001.csv","./era20c/siboney,cuba_001.csv","./eraint/siboney,cuba_001.csv","./merra/siboney,cuba_001.csv","./erafive/siboney,cuba_001.csv"
743,simon_s_town_221a_south_africa.csv,18.433,-34.183,./20cr/simon_s_town_221a_south_africa.csv,./era20c/simon_s_town_221a_south_africa.csv,./eraint/simon_s_town_221a_south_africa.csv,./merra/simon_s_town_221a_south_africa.csv,./erafive/simon_s_town_221a_south_africa.csv
744,simrishamn_017_sweden.csv,14.358,55.557,./20cr/simrishamn_017_sweden.csv,./era20c/simrishamn_017_sweden.csv,./eraint/simrishamn_017_sweden.csv,./merra/simrishamn_017_sweden.csv,./erafive/simrishamn_017_sweden.csv
745,"sisimiut,greenland_001.csv",-53.667,66.933,"./20cr/sisimiut,greenland_001.csv","./era20c/sisimiut,greenland_001.csv","./eraint/sisimiut,greenland_001.csv","./merra/sisimiut,greenland_001.csv","./erafive/sisimiut,greenland_001.csv"
746,"sitka,ak_559a_usa.csv",-135.34,57.052,"./20cr/sitka,ak_559a_usa.csv","./era20c/sitka,ak_559a_usa.csv","./eraint/sitka,ak_559a_usa.csv","./merra/sitka,ak_559a_usa.csv","./erafive/sitka,ak_559a_usa.csv"
747,skagsudde_018_sweden.csv,19.012,63.191,./20cr/skagsudde_018_sweden.csv,./era20c/skagsudde_018_sweden.csv,./eraint/skagsudde_018_sweden.csv,./merra/skagsudde_018_sweden.csv,./erafive/skagsudde_018_sweden.csv
748,skagway_usa.csv,-135.33,59.45,./20cr/skagway_usa.csv,./era20c/skagway_usa.csv,./eraint/skagway_usa.csv,./merra/skagway_usa.csv,./erafive/skagway_usa.csv
749,skanor_019_sweden.csv,12.829,55.417,./20cr/skanor_019_sweden.csv,./era20c/skanor_019_sweden.csv,./eraint/skanor_019_sweden.csv,./merra/skanor_019_sweden.csv,./erafive/skanor_019_sweden.csv
750,smogen_020_sweden.csv,11.218,58.354,./20cr/smogen_020_sweden.csv,./era20c/smogen_020_sweden.csv,./eraint/smogen_020_sweden.csv,./merra/smogen_020_sweden.csv,./erafive/smogen_020_sweden.csv
751,socorro_090a_mexico.csv,-111.02,18.733,./20cr/socorro_090a_mexico.csv,./era20c/socorro_090a_mexico.csv,,,
752,solenzara_france.csv,9.4038,41.857,./20cr/solenzara_france.csv,,./eraint/solenzara_france.csv,./merra/solenzara_france.csv,./erafive/solenzara_france.csv
753,solomonsisland_biol.lab.__usa.csv,-76.452,38.317,./20cr/solomonsisland_biol.lab.__usa.csv,./era20c/solomonsisland_biol.lab.__usa.csv,./eraint/solomonsisland_biol.lab.__usa.csv,./merra/solomonsisland_biol.lab.__usa.csv,./erafive/solomonsisland_biol.lab.__usa.csv
754,"southcaicos,u.k._001.csv",-72.0,22.0,"./20cr/southcaicos,u.k._001.csv","./era20c/southcaicos,u.k._001.csv","./eraint/southcaicos,u.k._001.csv","./merra/southcaicos,u.k._001.csv","./erafive/southcaicos,u.k._001.csv"
755,"south_beach,or_592a_usa.csv",-124.04,44.625,"./20cr/south_beach,or_592a_usa.csv","./era20c/south_beach,or_592a_usa.csv","./eraint/south_beach,or_592a_usa.csv","./merra/south_beach,or_592a_usa.csv","./erafive/south_beach,or_592a_usa.csv"
756,south_caicos_720a_uk.csv,-71.533,21.483,./20cr/south_caicos_720a_uk.csv,./era20c/south_caicos_720a_uk.csv,./eraint/south_caicos_720a_uk.csv,./merra/south_caicos_720a_uk.csv,./erafive/south_caicos_720a_uk.csv
757,"south_pass,_la_764a_usa.csv",-89.14,28.99,"./20cr/south_pass,_la_764a_usa.csv","./era20c/south_pass,_la_764a_usa.csv","./eraint/south_pass,_la_764a_usa.csv","./merra/south_pass,_la_764a_usa.csv","./erafive/south_pass,_la_764a_usa.csv"
758,spikarna_021_sweden.csv,17.531,62.363,./20cr/spikarna_021_sweden.csv,./era20c/spikarna_021_sweden.csv,./eraint/spikarna_021_sweden.csv,./merra/spikarna_021_sweden.csv,./erafive/spikarna_021_sweden.csv
759,split_spli_croatia.csv,16.442,43.507,./20cr/split_spli_croatia.csv,./era20c/split_spli_croatia.csv,,,
760,springmaidpier_usa.csv,-78.918,33.655,./20cr/springmaidpier_usa.csv,./era20c/springmaidpier_usa.csv,./eraint/springmaidpier_usa.csv,./merra/springmaidpier_usa.csv,./erafive/springmaidpier_usa.csv
761,spring_bay_335a_australia.csv,147.93,-42.55,./20cr/spring_bay_335a_australia.csv,./era20c/spring_bay_335a_australia.csv,./eraint/spring_bay_335a_australia.csv,./merra/spring_bay_335a_australia.csv,./erafive/spring_bay_335a_australia.csv
762,"st.croix,_akalimetreebay__001.csv",-64.753,17.697,"./20cr/st.croix,_akalimetreebay__001.csv","./era20c/st.croix,_akalimetreebay__001.csv","./eraint/st.croix,_akalimetreebay__001.csv","./merra/st.croix,_akalimetreebay__001.csv","./erafive/st.croix,_akalimetreebay__001.csv"
763,"st.johns,nf_00905_canada.csv",-52.717,47.567,"./20cr/st.johns,nf_00905_canada.csv","./era20c/st.johns,nf_00905_canada.csv","./eraint/st.johns,nf_00905_canada.csv","./merra/st.johns,nf_00905_canada.csv","./erafive/st.johns,nf_00905_canada.csv"
764,st.paulisland_001.csv,77.583,-38.717,./20cr/st.paulisland_001.csv,./era20c/st.paulisland_001.csv,./eraint/st.paulisland_001.csv,./merra/st.paulisland_001.csv,./erafive/st.paulisland_001.csv
765,st.petersburg_usa.csv,-82.62700000000002,27.761,./20cr/st.petersburg_usa.csv,./era20c/st.petersburg_usa.csv,./eraint/st.petersburg_usa.csv,./merra/st.petersburg_usa.csv,./erafive/st.petersburg_usa.csv
766,"st._augustine,fl_262a_usa.csv",-81.262,29.857,"./20cr/st._augustine,fl_262a_usa.csv","./era20c/st._augustine,fl_262a_usa.csv","./eraint/st._augustine,fl_262a_usa.csv","./merra/st._augustine,fl_262a_usa.csv","./erafive/st._augustine,fl_262a_usa.csv"
767,st._helena_292a_united_kingdom.csv,-5.7167,-15.917,./20cr/st._helena_292a_united_kingdom.csv,./era20c/st._helena_292a_united_kingdom.csv,./eraint/st._helena_292a_united_kingdom.csv,./merra/st._helena_292a_united_kingdom.csv,./erafive/st._helena_292a_united_kingdom.csv
768,st._john_s_b_276b_canada.csv,-52.7,47.567,./20cr/st._john_s_b_276b_canada.csv,./era20c/st._john_s_b_276b_canada.csv,./eraint/st._john_s_b_276b_canada.csv,./merra/st._john_s_b_276b_canada.csv,./erafive/st._john_s_b_276b_canada.csv
