,tg,lon,lat,path
495,nuku_hiva_031a_french_polynesia.csv,-140.08,-8.93,./merra/nuku_hiva_031a_french_polynesia.csv
496,"ny_alesund,norway_001.csv",11.95,78.933,"./merra/ny_alesund,norway_001.csv"
497,odawara_japan.csv,139.15,35.23300000000001,./merra/odawara_japan.csv
498,ofunato_japan.csv,141.72,39.067,./merra/ofunato_japan.csv
499,okada_japan.csv,139.38,34.783,./merra/okada_japan.csv
500,olandsnorraudde_013_sweden.csv,17.097,57.36600000000001,./merra/olandsnorraudde_013_sweden.csv
501,omaezaki_japan.csv,138.22,34.617,./merra/omaezaki_japan.csv
502,onahama_japan.csv,140.9,36.933,./merra/onahama_japan.csv
503,ortona_ortona_italy.csv,14.415,42.356,./merra/ortona_ortona_italy.csv
504,osaka_japan.csv,135.43,34.65,./merra/osaka_japan.csv
505,oskarshamn_014_sweden.csv,16.477999999999998,57.275,./merra/oskarshamn_014_sweden.csv
506,oslo_004_norway.csv,10.734000000000002,59.909,./merra/oslo_004_norway.csv
507,otaru_japan.csv,141.0,43.2,./merra/otaru_japan.csv
508,otranto_otranto_italy.csv,18.497,40.147,./merra/otranto_otranto_italy.csv
509,oulu_008_finland.csv,25.41800000000001,65.04,./merra/oulu_008_finland.csv
510,oura_japan.csv,130.22,32.983000000000004,./merra/oura_japan.csv
511,owase_japan.csv,136.22,34.067,./merra/owase_japan.csv
512,padang_b_107b_indonesia.csv,100.37,-1.0,./merra/padang_b_107b_indonesia.csv
513,"pago_bay,_guam_037a_usa.csv",144.8,13.427999999999999,"./merra/pago_bay,_guam_037a_usa.csv"
514,pago_pago_056a_usa_trust.csv,-170.68,-14.283,./merra/pago_pago_056a_usa_trust.csv
515,paimboeuf_.csv,-2.0004,47.287,./merra/paimboeuf_.csv
516,paita_b_678b_peru.csv,-81.167,-5.0833,./merra/paita_b_678b_peru.csv
517,palermo_palermo_italy.csv,13.370999999999999,38.121,./merra/palermo_palermo_italy.csv
518,palinuro_palinuro_italy.csv,15.275,40.032,./merra/palinuro_palinuro_italy.csv
519,palma_de_mallorca_palmademallorca_spain.csv,2.6375,39.56,./merra/palma_de_mallorca_palmademallorca_spain.csv
520,palmeira_235a_portugal.csv,-22.983,16.755,./merra/palmeira_235a_portugal.csv
521,panama_city_beach_761a_usa.csv,-85.88,30.213,./merra/panama_city_beach_761a_usa.csv
522,papeete_b_015b_french_polynesia.csv,-149.57,-17.532,./merra/papeete_b_015b_french_polynesia.csv
523,pari_159a_indonesia.csv,106.62,-5.85,./merra/pari_159a_indonesia.csv
524,"patriciabay,bc_07277_canada.csv",-123.45,48.653999999999996,"./merra/patriciabay,bc_07277_canada.csv"
525,pemba_c_192c_mozambique.csv,40.5,-12.967,./merra/pemba_c_192c_mozambique.csv
526,penang_144a_malaysia.csv,100.35,5.4217,./merra/penang_144a_malaysia.csv
527,penrhyn_024a_cook_islands.csv,-158.05,-8.9767,./merra/penrhyn_024a_cook_islands.csv
528,"pensacola,fl_762a_usa.csv",-87.213,30.403000000000002,"./merra/pensacola,fl_762a_usa.csv"
529,"penuelas,_pr_243a_usa.csv",-66.762,17.972,"./merra/penuelas,_pr_243a_usa.csv"
530,peter___paul_rocks_201a_brazil.csv,-29.343000000000004,0.92,./merra/peter___paul_rocks_201a_brazil.csv
531,philadelphia_pier9n__usa.csv,-75.142,39.933,./merra/philadelphia_pier9n__usa.csv
532,pietarsaari_009_finland.csv,22.69,63.708999999999996,./merra/pietarsaari_009_finland.csv
533,pisco_b_683b_peru.csv,-76.133,-13.417,./merra/pisco_b_683b_peru.csv
534,pohnpei_c_001c_fd._st._micronesia.csv,158.23,6.9833,./merra/pohnpei_c_001c_fd._st._micronesia.csv
535,"pointatkinson,bc_07795_canada.csv",-123.25,49.336999999999996,"./merra/pointatkinson,bc_07795_canada.csv"
536,pointe_a_pitre_272a_france.csv,-61.533,16.233,./merra/pointe_a_pitre_272a_france.csv
537,pointe_noire_b_234b_congo.csv,11.85,-4.8,./merra/pointe_noire_b_234b_congo.csv
538,"pointlarue,seychelles_001.csv",55.528,-4.6717,"./merra/pointlarue,seychelles_001.csv"
539,point_fortin_728a_trinidad_and_tobago.csv,-61.417,10.1,./merra/point_fortin_728a_trinidad_and_tobago.csv
540,ponta_delgada_211a_portugal.csv,-25.671999999999997,37.735,./merra/ponta_delgada_211a_portugal.csv
541,portadelaideouter_020_australia.csv,138.6,-34.926,./merra/portadelaideouter_020_australia.csv
542,portbury_p341_uk.csv,-2.7285,51.5,./merra/portbury_p341_uk.csv
543,"portelizabeth,southafrica_001.csv",25.63,-33.96,"./merra/portelizabeth,southafrica_001.csv"
544,portellen_p202_uk.csv,-6.1901,55.626999999999995,./merra/portellen_p202_uk.csv
545,porterin_p919_uk.csv,-4.7681,54.085,./merra/porterin_p919_uk.csv
546,"porthardy,bc_08408_canada.csv",-127.49,50.722,"./merra/porthardy,bc_08408_canada.csv"
547,porthedland_022_australia.csv,118.58,-20.314,./merra/porthedland_022_australia.csv
548,portisabel_usa.csv,-97.215,26.06,./merra/portisabel_usa.csv
549,"portland,me_252a_usa.csv",-70.247,43.657,"./merra/portland,me_252a_usa.csv"
550,"portland,s.aus._129a_australia.csv",141.6,-38.333,"./merra/portland,s.aus._129a_australia.csv"
551,portland_maine__usa.csv,-70.247,43.657,./merra/portland_maine__usa.csv
552,portlincoln_023_australia.csv,135.86,-34.72,./merra/portlincoln_023_australia.csv
553,portlonsdale_017_australia.csv,138.5,-35.099000000000004,./merra/portlonsdale_017_australia.csv
554,"portlouis_c,mauritius_001.csv",57.49,-20.153,"./merra/portlouis_c,mauritius_001.csv"
555,portmansfield_usa.csv,-97.42200000000001,26.555,./merra/portmansfield_usa.csv
556,"portogrande,capeverde_001.csv",-24.983,16.867,"./merra/portogrande,capeverde_001.csv"
557,porto_empedocle_porto+empedocle_italy.csv,13.527000000000001,37.286,./merra/porto_empedocle_porto+empedocle_italy.csv
558,porto_grande_216a_portugal.csv,-24.983,16.867,./merra/porto_grande_216a_portugal.csv
559,porto_torres_porto+torres_italy.csv,8.4039,40.842,./merra/porto_torres_porto+torres_italy.csv
560,portpatrick_p063_uk.csv,-5.12,54.843,./merra/portpatrick_p063_uk.csv
561,portpirie_024_australia.csv,138.01,-33.177,./merra/portpirie_024_australia.csv
562,portrush_p935_uk.csv,-6.6568,55.207,./merra/portrush_p935_uk.csv
563,portsanluis_usa.csv,-120.76,35.177,./merra/portsanluis_usa.csv
564,portsmouth_p008_uk.csv,-1.1118,50.803000000000004,./merra/portsmouth_p008_uk.csv
565,"portvictoria_b,seychelles_001.csv",55.458,-4.6217,"./merra/portvictoria_b,seychelles_001.csv"
