,tg,lon_x,lat_x,twcrPath,era20cPath,eraintPath,merraPath,erafivePath,20CR,ERA-20c,ERA-Interim,MERRA,ERA-FIVE,lowestRMSE,twcrBest,era20cBest,eraintBest,merraBest,erafiveBest
259,guam_053a_usa_trust.csv,144.65,13.433,./20cr/guam_053a_usa_trust.7z,./era20c/guam_053a_usa_trust.7z,./eraint/guam_053a_usa_trust.7z,./merra/guam_053a_usa_trust.7z,./erafive/guam_053a_usa_trust.7z,0.044413995,0.042290855,0.042216357,0.041852231000000004,0.041412189,ERA-FIVE,nan,nan,nan,nan,best
260,guantanamo_bay_b_251b_cuba.csv,-75.14699999999998,19.907,./20cr/guantanamo_bay_b_251b_cuba.7z,./era20c/guantanamo_bay_b_251b_cuba.7z,./eraint/guantanamo_bay_b_251b_cuba.7z,./merra/guantanamo_bay_b_251b_cuba.7z,./erafive/guantanamo_bay_b_251b_cuba.7z,0.035322862000000003,0.03572031,0.036639778,0.037312792000000004,0.040257759,20CR,best,nan,nan,nan,nan
261,guaymas_397a_mexico.csv,-110.9,27.933000000000003,./20cr/guaymas_397a_mexico.7z,./era20c/guaymas_397a_mexico.7z,./eraint/guaymas_397a_mexico.7z,./merra/guaymas_397a_mexico.7z,./erafive/guaymas_397a_mexico.7z,0.077847529,0.077546617,0.07579015900000001,0.084672027,0.075458343,ERA-FIVE,nan,nan,nan,nan,best
262,hachinohe_japan.csv,141.53,40.533,./20cr/hachinohe_japan.7z,./era20c/hachinohe_japan.7z,./eraint/hachinohe_japan.7z,./merra/hachinohe_japan.7z,./erafive/hachinohe_japan.7z,0.077890229,0.063346629,0.054215476,0.064112612,0.065134293,ERA-Interim,nan,nan,best,nan,nan
263,haikou_638a_china.csv,110.28,20.017,./20cr/haikou_638a_china.7z,./era20c/haikou_638a_china.7z,./eraint/haikou_638a_china.7z,./merra/haikou_638a_china.7z,./erafive/haikou_638a_china.7z,0.096792701,0.10672811,0.098304605,0.090817256,0.096539642,MERRA,nan,nan,nan,best,nan
264,hakodate_japan.csv,140.73,41.783,./20cr/hakodate_japan.7z,./era20c/hakodate_japan.7z,./eraint/hakodate_japan.7z,./merra/hakodate_japan.7z,./erafive/hakodate_japan.7z,0.08332287299999999,0.082429058,0.069742711,0.065639904,0.061490879000000005,ERA-FIVE,nan,nan,nan,nan,best
265,"halifax,ns_00490_canada.csv",-63.583,44.667,"./20cr/halifax,ns_00490_canada.7z","./era20c/halifax,ns_00490_canada.7z","./eraint/halifax,ns_00490_canada.7z","./merra/halifax,ns_00490_canada.7z","./erafive/halifax,ns_00490_canada.7z",0.115927381,0.11179046699999999,0.119987328,0.119310666,0.118375824,ERA-20c,nan,best,nan,nan,nan
266,hamada_japan.csv,132.07,34.9,./20cr/hamada_japan.7z,./era20c/hamada_japan.7z,./eraint/hamada_japan.7z,./merra/hamada_japan.7z,./erafive/hamada_japan.7z,0.086840952,0.075934085,0.076104647,0.07586590900000001,0.075856997,ERA-FIVE,nan,nan,nan,nan,best
267,hamina_002_finland.csv,27.179000000000002,60.563,./20cr/hamina_002_finland.7z,./era20c/hamina_002_finland.7z,./eraint/hamina_002_finland.7z,./merra/hamina_002_finland.7z,./erafive/hamina_002_finland.7z,0.21541368800000002,0.197037867,0.160922279,0.17358845399999998,0.1647066,ERA-Interim,nan,nan,best,nan,nan
268,hanasaki_japan.csv,145.57,43.283,./20cr/hanasaki_japan.7z,./era20c/hanasaki_japan.7z,./eraint/hanasaki_japan.7z,./merra/hanasaki_japan.7z,./erafive/hanasaki_japan.7z,0.085493827,0.11320548300000001,0.08642255,0.065703964,0.068526892,MERRA,nan,nan,nan,best,nan
269,hanimaadhoo_b_117b_rep._of_maldives.csv,73.167,6.7667,./20cr/hanimaadhoo_b_117b_rep._of_maldives.7z,./era20c/hanimaadhoo_b_117b_rep._of_maldives.7z,./eraint/hanimaadhoo_b_117b_rep._of_maldives.7z,./merra/hanimaadhoo_b_117b_rep._of_maldives.7z,./erafive/hanimaadhoo_b_117b_rep._of_maldives.7z,0.047800447999999995,0.044389084,0.04357086,0.046099988,0.043426717999999996,ERA-FIVE,nan,nan,nan,nan,best
270,hanko_003_finland.csv,22.976999999999997,59.823,./20cr/hanko_003_finland.7z,./era20c/hanko_003_finland.7z,./eraint/hanko_003_finland.7z,./merra/hanko_003_finland.7z,./erafive/hanko_003_finland.7z,0.142028341,0.165498747,0.133990245,0.128838397,0.125503041,ERA-FIVE,nan,nan,nan,nan,best
271,"harvest_oil_p.,ca_594a_usa.csv",-120.67,34.468,"./20cr/harvest_oil_p.,ca_594a_usa.7z","./era20c/harvest_oil_p.,ca_594a_usa.7z","./eraint/harvest_oil_p.,ca_594a_usa.7z","./merra/harvest_oil_p.,ca_594a_usa.7z","./erafive/harvest_oil_p.,ca_594a_usa.7z",0.047900797,0.045043725,0.048332599999999996,0.048780283,0.048825794000000006,ERA-20c,nan,best,nan,nan,nan
272,harwich_p022_uk.csv,1.2845,51.946999999999996,./20cr/harwich_p022_uk.7z,./era20c/harwich_p022_uk.7z,./eraint/harwich_p022_uk.7z,./merra/harwich_p022_uk.7z,./erafive/harwich_p022_uk.7z,0.207592346,0.18703233600000002,0.185444293,0.170922195,0.197056617,MERRA,nan,nan,nan,best,nan
273,heimsjoe_001_norway.csv,9.1014,63.425,./20cr/heimsjoe_001_norway.7z,./era20c/heimsjoe_001_norway.7z,./eraint/heimsjoe_001_norway.7z,./merra/heimsjoe_001_norway.7z,./erafive/heimsjoe_001_norway.7z,0.13734457,0.14338994300000002,0.09501212099999999,0.098262666,0.104240901,ERA-Interim,nan,nan,best,nan,nan
274,helsinki_004_finland.csv,24.956,60.153999999999996,./20cr/helsinki_004_finland.7z,./era20c/helsinki_004_finland.7z,./eraint/helsinki_004_finland.7z,./merra/helsinki_004_finland.7z,./erafive/helsinki_004_finland.7z,0.19781456100000003,0.170540864,0.140599515,0.139233304,0.14713838099999998,MERRA,nan,nan,nan,best,nan
275,heysham_p050_uk.csv,-2.9204,54.032,./20cr/heysham_p050_uk.7z,./era20c/heysham_p050_uk.7z,./eraint/heysham_p050_uk.7z,./merra/heysham_p050_uk.7z,./erafive/heysham_p050_uk.7z,0.266943588,0.246333776,0.20908748600000002,0.22007301899999998,0.167481609,ERA-FIVE,nan,nan,nan,nan,best
276,hillarys_132a_australia.csv,115.74,-31.825,./20cr/hillarys_132a_australia.7z,./era20c/hillarys_132a_australia.7z,./eraint/hillarys_132a_australia.7z,./merra/hillarys_132a_australia.7z,./erafive/hillarys_132a_australia.7z,0.103400714,0.088545085,0.08539944099999999,0.08593518,0.081055498,ERA-FIVE,nan,nan,nan,nan,best
277,"hilo,_hawaii_060a_usa.csv",-155.07,19.733,"./20cr/hilo,_hawaii_060a_usa.7z","./era20c/hilo,_hawaii_060a_usa.7z","./eraint/hilo,_hawaii_060a_usa.7z","./merra/hilo,_hawaii_060a_usa.7z","./erafive/hilo,_hawaii_060a_usa.7z",0.039097957,0.039170611,0.039029015,0.046358328,0.039108078,ERA-Interim,nan,nan,best,nan,nan
278,hinkleypoint_p003_uk.csv,-3.1343,51.215,./20cr/hinkleypoint_p003_uk.7z,./era20c/hinkleypoint_p003_uk.7z,./eraint/hinkleypoint_p003_uk.7z,./merra/hinkleypoint_p003_uk.7z,./erafive/hinkleypoint_p003_uk.7z,0.18053779,0.179966078,0.16885719800000001,0.15999824599999998,0.17404155899999998,MERRA,nan,nan,nan,best,nan
279,hiron_point_134a_bangladesh.csv,89.46700000000001,21.783,./20cr/hiron_point_134a_bangladesh.7z,./era20c/hiron_point_134a_bangladesh.7z,./eraint/hiron_point_134a_bangladesh.7z,./merra/hiron_point_134a_bangladesh.7z,./erafive/hiron_point_134a_bangladesh.7z,0.127740556,0.122950345,0.126500513,0.117099884,0.116527659,ERA-FIVE,nan,nan,nan,nan,best
280,hiva_oa_017a_french_polynesia.csv,-139.03,-9.81,./20cr/hiva_oa_017a_french_polynesia.7z,./era20c/hiva_oa_017a_french_polynesia.7z,,,,,,,,,,nan,nan,nan,nan,nan
281,hobart_016_australia.csv,147.33,-42.883,./20cr/hobart_016_australia.7z,./era20c/hobart_016_australia.7z,./eraint/hobart_016_australia.7z,./merra/hobart_016_australia.7z,./erafive/hobart_016_australia.7z,0.10905910699999999,0.177577882,0.079425645,0.10048605699999999,0.080174605,ERA-Interim,nan,nan,best,nan,nan
282,hoekvanholla_hvh_nl.csv,4.12,51.977,./20cr/hoekvanholla_hvh_nl.7z,./era20c/hoekvanholla_hvh_nl.7z,./eraint/hoekvanholla_hvh_nl.7z,./merra/hoekvanholla_hvh_nl.7z,./erafive/hoekvanholla_hvh_nl.7z,0.204308083,0.20059362100000003,0.172149162,0.17378078600000002,0.160720483,ERA-FIVE,nan,nan,nan,nan,best
283,hofu_japan.csv,131.58,34.033,./20cr/hofu_japan.7z,./era20c/hofu_japan.7z,./eraint/hofu_japan.7z,./merra/hofu_japan.7z,./erafive/hofu_japan.7z,0.089119718,0.083882604,0.091747712,0.081928557,0.083533233,MERRA,nan,nan,nan,best,nan
284,holyhead_p054_uk.csv,-4.6312,53.308,./20cr/holyhead_p054_uk.7z,./era20c/holyhead_p054_uk.7z,./eraint/holyhead_p054_uk.7z,./merra/holyhead_p054_uk.7z,./erafive/holyhead_p054_uk.7z,0.20736560199999998,0.17022197100000003,0.122229256,0.13778686699999998,0.120826031,ERA-FIVE,nan,nan,nan,nan,best
285,hong_kong_b_329b_china.csv,114.2,22.3,./20cr/hong_kong_b_329b_china.7z,./era20c/hong_kong_b_329b_china.7z,./eraint/hong_kong_b_329b_china.7z,./merra/hong_kong_b_329b_china.7z,./erafive/hong_kong_b_329b_china.7z,0.103950584,0.126679974,0.09869602599999999,0.109235149,0.10000289300000001,ERA-Interim,nan,nan,best,nan,nan
286,"honiara,solomonislands_001.csv",159.96,-9.425,"./20cr/honiara,solomonislands_001.7z","./era20c/honiara,solomonislands_001.7z","./eraint/honiara,solomonislands_001.7z","./merra/honiara,solomonislands_001.7z","./erafive/honiara,solomonislands_001.7z",0.039889017,0.041218142,0.039157955,0.039916544,0.039840253,ERA-Interim,nan,nan,best,nan,nan
287,honmoku_japan.csv,139.67,35.433,./20cr/honmoku_japan.7z,./era20c/honmoku_japan.7z,,,,,,,,,,nan,nan,nan,nan,nan
288,honningsvaag_002_norway.csv,25.97300000000001,70.98,./20cr/honningsvaag_002_norway.7z,./era20c/honningsvaag_002_norway.7z,./eraint/honningsvaag_002_norway.7z,./merra/honningsvaag_002_norway.7z,./erafive/honningsvaag_002_norway.7z,0.11278643,0.10667437099999999,0.09959394699999999,0.103252391,0.09422541599999999,ERA-FIVE,nan,nan,nan,nan,best
289,"honolulu_b,hawaii_057b_usa.csv",-157.86,21.295,"./20cr/honolulu_b,hawaii_057b_usa.7z","./era20c/honolulu_b,hawaii_057b_usa.7z","./eraint/honolulu_b,hawaii_057b_usa.7z","./merra/honolulu_b,hawaii_057b_usa.7z","./erafive/honolulu_b,hawaii_057b_usa.7z",0.036549214,0.035893546,0.032555995,0.03295867,0.032777684,ERA-Interim,nan,nan,best,nan,nan
290,hon_dau_b_650b_vietnam.csv,106.82,20.666999999999998,./20cr/hon_dau_b_650b_vietnam.7z,./era20c/hon_dau_b_650b_vietnam.7z,,,,,,,,,,nan,nan,nan,nan,nan
291,hornbaek_838a_denmark.csv,12.467,56.1,./20cr/hornbaek_838a_denmark.7z,./era20c/hornbaek_838a_denmark.7z,./eraint/hornbaek_838a_denmark.7z,./merra/hornbaek_838a_denmark.7z,./erafive/hornbaek_838a_denmark.7z,0.138539647,0.129852094,0.162490614,0.139047814,0.142537146,ERA-20c,nan,best,nan,nan,nan
292,"horta,azores_212a_portugal.csv",-28.622,38.533,"./20cr/horta,azores_212a_portugal.7z","./era20c/horta,azores_212a_portugal.7z","./eraint/horta,azores_212a_portugal.7z","./merra/horta,azores_212a_portugal.7z","./erafive/horta,azores_212a_portugal.7z",0.05590786,0.058980109,0.056523845999999996,0.063757275,0.060952955,20CR,best,nan,nan,nan,nan
293,hosojima_358a_japan.csv,131.68,32.417,./20cr/hosojima_358a_japan.7z,./era20c/hosojima_358a_japan.7z,,,,,,,,,,nan,nan,nan,nan,nan
294,huelva_huelva_spain.csv,-6.834,37.132,./20cr/huelva_huelva_spain.7z,./era20c/huelva_huelva_spain.7z,./eraint/huelva_huelva_spain.7z,./merra/huelva_huelva_spain.7z,./erafive/huelva_huelva_spain.7z,0.06792381,0.091843433,0.062065025999999995,0.0757946,0.067979165,ERA-Interim,nan,nan,best,nan,nan
295,"humboldt_bay,_ca_576a_usa.csv",-124.22,40.766999999999996,"./20cr/humboldt_bay,_ca_576a_usa.7z","./era20c/humboldt_bay,_ca_576a_usa.7z","./eraint/humboldt_bay,_ca_576a_usa.7z","./merra/humboldt_bay,_ca_576a_usa.7z","./erafive/humboldt_bay,_ca_576a_usa.7z",0.083180037,0.098677369,0.067955026,0.068027046,0.065818873,ERA-FIVE,nan,nan,nan,nan,best
296,ibiza_ibiza_spain.csv,1.4497,38.911,./20cr/ibiza_ibiza_spain.7z,./era20c/ibiza_ibiza_spain.7z,./eraint/ibiza_ibiza_spain.7z,./merra/ibiza_ibiza_spain.7z,./erafive/ibiza_ibiza_spain.7z,0.058911152,0.062537833,0.061954449,0.061926079,0.056173615,ERA-FIVE,nan,nan,nan,nan,best
297,ile_royale_850a_france.csv,-52.585,5.285,./20cr/ile_royale_850a_france.7z,./era20c/ile_royale_850a_france.7z,./eraint/ile_royale_850a_france.7z,./merra/ile_royale_850a_france.7z,./erafive/ile_royale_850a_france.7z,0.041987065,0.041198387,0.044925684,0.041727191000000004,0.045044349000000004,ERA-20c,nan,best,nan,nan,nan
298,ilfracombe_p061_uk.csv,-4.1109,51.21100000000001,./20cr/ilfracombe_p061_uk.7z,./era20c/ilfracombe_p061_uk.7z,./eraint/ilfracombe_p061_uk.7z,./merra/ilfracombe_p061_uk.7z,./erafive/ilfracombe_p061_uk.7z,0.14025843,0.144406707,0.11550032,0.12087780000000001,0.127286739,ERA-Interim,nan,nan,best,nan,nan
299,"ilha_fiscal,rj_280a_brazil.csv",-43.165,-22.897,"./20cr/ilha_fiscal,rj_280a_brazil.7z","./era20c/ilha_fiscal,rj_280a_brazil.7z","./eraint/ilha_fiscal,rj_280a_brazil.7z","./merra/ilha_fiscal,rj_280a_brazil.7z","./erafive/ilha_fiscal,rj_280a_brazil.7z",0.16563208199999999,0.121519125,0.130857801,0.12098627699999999,0.11508200199999999,ERA-FIVE,nan,nan,nan,nan,best
300,"ilulissat,greenland_001.csv",-51.1,69.217,"./20cr/ilulissat,greenland_001.7z","./era20c/ilulissat,greenland_001.7z","./eraint/ilulissat,greenland_001.7z","./merra/ilulissat,greenland_001.7z","./erafive/ilulissat,greenland_001.7z",0.117088254,0.108033003,0.12372971,0.11876949199999999,0.099981261,ERA-FIVE,nan,nan,nan,nan,best
301,imbituba_718a_brazil.csv,-48.4,-28.13300000000001,./20cr/imbituba_718a_brazil.7z,./era20c/imbituba_718a_brazil.7z,./eraint/imbituba_718a_brazil.7z,./merra/imbituba_718a_brazil.7z,./erafive/imbituba_718a_brazil.7z,0.257494951,0.160081564,0.156217345,0.14674870199999998,0.14947624699999998,MERRA,nan,nan,nan,best,nan
302,immingham_p026_uk.csv,-0.18603,53.631,./20cr/immingham_p026_uk.7z,./era20c/immingham_p026_uk.7z,./eraint/immingham_p026_uk.7z,./merra/immingham_p026_uk.7z,./erafive/immingham_p026_uk.7z,0.164406161,0.162205253,0.16102818,0.164469695,0.15893359699999998,ERA-FIVE,nan,nan,nan,nan,best
303,imperia_imperia_italy.csv,8.0188,43.878,./20cr/imperia_imperia_italy.7z,./era20c/imperia_imperia_italy.7z,./eraint/imperia_imperia_italy.7z,./merra/imperia_imperia_italy.7z,./erafive/imperia_imperia_italy.7z,0.054598075999999995,0.056715670999999995,0.057206266,0.080446906,0.052711090999999995,ERA-FIVE,nan,nan,nan,nan,best
304,irouzaki_japan.csv,138.85,34.617,./20cr/irouzaki_japan.7z,./era20c/irouzaki_japan.7z,./eraint/irouzaki_japan.7z,./merra/irouzaki_japan.7z,./erafive/irouzaki_japan.7z,0.09328887,0.086268341,0.083795345,0.08698236599999999,0.078548902,ERA-FIVE,nan,nan,nan,nan,best
305,"isabel_segunda,_pr_732a_usa.csv",-65.443,18.152,"./20cr/isabel_segunda,_pr_732a_usa.7z","./era20c/isabel_segunda,_pr_732a_usa.7z","./eraint/isabel_segunda,_pr_732a_usa.7z","./merra/isabel_segunda,_pr_732a_usa.7z","./erafive/isabel_segunda,_pr_732a_usa.7z",0.035298182000000004,0.033195898,0.033253321,0.039161766,0.034589095,ERA-20c,nan,best,nan,nan,nan
306,ishigaki_japan.csv,124.15,24.333000000000002,./20cr/ishigaki_japan.7z,./era20c/ishigaki_japan.7z,./eraint/ishigaki_japan.7z,./merra/ishigaki_japan.7z,./erafive/ishigaki_japan.7z,0.07425555,0.074193227,0.069340688,0.067996864,0.074327651,MERRA,nan,nan,nan,best,nan
307,"isladapascua_e,chile_001.csv",-109.45,-27.15,"./20cr/isladapascua_e,chile_001.7z","./era20c/isladapascua_e,chile_001.7z","./eraint/isladapascua_e,chile_001.7z","./merra/isladapascua_e,chile_001.7z","./erafive/isladapascua_e,chile_001.7z",0.064625812,0.093749366,0.061455174,0.09556263,0.063573377,ERA-Interim,nan,nan,best,nan,nan
308,iwasaki_japan.csv,139.92,40.583,./20cr/iwasaki_japan.7z,./era20c/iwasaki_japan.7z,,,,,,,,,,nan,nan,nan,nan,nan
309,"i_royal,anselegoff_851a_france.csv",-52.586999999999996,5.2883,"./20cr/i_royal,anselegoff_851a_france.7z","./era20c/i_royal,anselegoff_851a_france.7z","./eraint/i_royal,anselegoff_851a_france.7z","./merra/i_royal,anselegoff_851a_france.7z","./erafive/i_royal,anselegoff_851a_france.7z",0.044066574000000004,0.046477032,0.048284577,0.044327457,0.048149082999999995,20CR,best,nan,nan,nan,nan
310,jackson_403a_new_zealand.csv,168.62,-43.983000000000004,./20cr/jackson_403a_new_zealand.7z,./era20c/jackson_403a_new_zealand.7z,./eraint/jackson_403a_new_zealand.7z,./merra/jackson_403a_new_zealand.7z,./erafive/jackson_403a_new_zealand.7z,0.095723078,0.09518187300000001,0.11205618199999999,0.080016659,0.09022794199999999,MERRA,nan,nan,nan,best,nan
311,jakarta_161a_indonesia.csv,106.85,-6.1167,./20cr/jakarta_161a_indonesia.7z,./era20c/jakarta_161a_indonesia.7z,./eraint/jakarta_161a_indonesia.7z,./merra/jakarta_161a_indonesia.7z,./erafive/jakarta_161a_indonesia.7z,0.075435935,0.07273821400000001,0.074153314,0.075270402,0.070959355,ERA-FIVE,nan,nan,nan,nan,best
312,johnston_052a_usa_trust.csv,-169.53,16.738,./20cr/johnston_052a_usa_trust.7z,./era20c/johnston_052a_usa_trust.7z,./eraint/johnston_052a_usa_trust.7z,./merra/johnston_052a_usa_trust.7z,./erafive/johnston_052a_usa_trust.7z,0.069113708,0.069982072,0.066397102,0.066987934,0.067776162,ERA-Interim,nan,nan,best,nan,nan
313,johor_baharu_321a_malaysia.csv,103.79,1.4617,./20cr/johor_baharu_321a_malaysia.7z,./era20c/johor_baharu_321a_malaysia.7z,./eraint/johor_baharu_321a_malaysia.7z,./merra/johor_baharu_321a_malaysia.7z,./erafive/johor_baharu_321a_malaysia.7z,0.08538847199999999,0.077289747,0.07385288200000001,0.07315125900000001,0.080362723,MERRA,nan,nan,nan,best,nan
314,jolo_373a_philippines.csv,121.0,6.0667,./20cr/jolo_373a_philippines.7z,./era20c/jolo_373a_philippines.7z,./eraint/jolo_373a_philippines.7z,./merra/jolo_373a_philippines.7z,./erafive/jolo_373a_philippines.7z,0.032271596,0.033249013,0.034111498,0.034108101,0.033234675,20CR,best,nan,nan,nan,nan
315,juan_fernandez_b_021b_chile.csv,-78.833,-33.622,./20cr/juan_fernandez_b_021b_chile.7z,./era20c/juan_fernandez_b_021b_chile.7z,./eraint/juan_fernandez_b_021b_chile.7z,./merra/juan_fernandez_b_021b_chile.7z,./erafive/juan_fernandez_b_021b_chile.7z,0.066546131,0.050234466,0.04887556,0.047554572,0.054195605,MERRA,nan,nan,nan,best,nan
316,juneau_usa.csv,-134.41,58.298,./20cr/juneau_usa.7z,./era20c/juneau_usa.7z,./eraint/juneau_usa.7z,./merra/juneau_usa.7z,./erafive/juneau_usa.7z,0.133569364,0.11763808699999999,0.100716512,0.105247584,0.103245476,ERA-Interim,nan,nan,best,nan,nan
317,kagoshima_japan.csv,130.57,31.583000000000002,./20cr/kagoshima_japan.7z,./era20c/kagoshima_japan.7z,./eraint/kagoshima_japan.7z,./merra/kagoshima_japan.7z,./erafive/kagoshima_japan.7z,0.081831899,0.076428648,0.074423963,0.08027414599999999,0.077367178,ERA-Interim,nan,nan,best,nan,nan
318,kahului_059a_usa.csv,-156.47,20.9,./20cr/kahului_059a_usa.7z,./era20c/kahului_059a_usa.7z,./eraint/kahului_059a_usa.7z,./merra/kahului_059a_usa.7z,./erafive/kahului_059a_usa.7z,0.041829425,0.034354128,0.033669176,0.033792999,0.033255785,ERA-FIVE,nan,nan,nan,nan,best
319,kalix_006_sweden.csv,23.096,65.697,./20cr/kalix_006_sweden.7z,./era20c/kalix_006_sweden.7z,./eraint/kalix_006_sweden.7z,./merra/kalix_006_sweden.7z,./erafive/kalix_006_sweden.7z,0.21337806,0.18228283399999998,0.164213296,0.17862931,0.167854664,ERA-Interim,nan,nan,best,nan,nan
320,kanmen_a_632a_china.csv,121.28,28.088,./20cr/kanmen_a_632a_china.7z,./era20c/kanmen_a_632a_china.7z,./eraint/kanmen_a_632a_china.7z,./merra/kanmen_a_632a_china.7z,./erafive/kanmen_a_632a_china.7z,0.15135189599999999,0.123235886,0.114098602,0.10987426800000001,0.121867622,MERRA,nan,nan,nan,best,nan
321,"kanton_b,kiribati_001.csv",-171.72,-2.81,"./20cr/kanton_b,kiribati_001.7z","./era20c/kanton_b,kiribati_001.7z","./eraint/kanton_b,kiribati_001.7z","./merra/kanton_b,kiribati_001.7z","./erafive/kanton_b,kiribati_001.7z",0.03591001,0.0365025,0.036051543,0.036967894,0.037730667,20CR,best,nan,nan,nan,nan
322,kaohsiung_340a_republic_of_china.csv,120.29,22.615,./20cr/kaohsiung_340a_republic_of_china.7z,./era20c/kaohsiung_340a_republic_of_china.7z,./eraint/kaohsiung_340a_republic_of_china.7z,./merra/kaohsiung_340a_republic_of_china.7z,./erafive/kaohsiung_340a_republic_of_china.7z,0.064025463,0.058413340999999994,0.057359515,0.060873743,0.058622403,ERA-Interim,nan,nan,best,nan,nan
323,kapingamarangi_029a_fd._st._micronesia.csv,154.78,1.0983,./20cr/kapingamarangi_029a_fd._st._micronesia.7z,./era20c/kapingamarangi_029a_fd._st._micronesia.7z,./eraint/kapingamarangi_029a_fd._st._micronesia.7z,./merra/kapingamarangi_029a_fd._st._micronesia.7z,./erafive/kapingamarangi_029a_fd._st._micronesia.7z,0.062869455,0.056729549000000004,0.05404488,0.057373162000000005,0.058094272,ERA-Interim,nan,nan,best,nan,nan
324,karachi_b_147b_pakistan.csv,66.967,24.8,./20cr/karachi_b_147b_pakistan.7z,./era20c/karachi_b_147b_pakistan.7z,./eraint/karachi_b_147b_pakistan.7z,./merra/karachi_b_147b_pakistan.7z,./erafive/karachi_b_147b_pakistan.7z,0.140854598,0.138094417,0.135568047,0.14299209400000001,0.14296879699999998,ERA-Interim,nan,nan,best,nan,nan
325,kaskinen_005_finland.csv,21.215,62.343999999999994,./20cr/kaskinen_005_finland.7z,./era20c/kaskinen_005_finland.7z,./eraint/kaskinen_005_finland.7z,./merra/kaskinen_005_finland.7z,./erafive/kaskinen_005_finland.7z,0.17452183,0.152465823,0.131622876,0.136421142,0.138622375,ERA-Interim,nan,nan,best,nan,nan
326,"kaumalapau,_hi_548a_usa.csv",-156.9,20.78,"./20cr/kaumalapau,_hi_548a_usa.7z","./era20c/kaumalapau,_hi_548a_usa.7z","./eraint/kaumalapau,_hi_548a_usa.7z","./merra/kaumalapau,_hi_548a_usa.7z","./erafive/kaumalapau,_hi_548a_usa.7z",0.029288071000000002,0.028067457,0.028212578999999998,0.028581196,0.029807781000000002,ERA-20c,nan,best,nan,nan,nan
327,kavieng_068a_papua_new_guinea.csv,150.79,-2.585,./20cr/kavieng_068a_papua_new_guinea.7z,./era20c/kavieng_068a_papua_new_guinea.7z,./eraint/kavieng_068a_papua_new_guinea.7z,./merra/kavieng_068a_papua_new_guinea.7z,./erafive/kavieng_068a_papua_new_guinea.7z,0.037278068,0.038516324,0.034808391,0.033811924,0.037697144,MERRA,nan,nan,nan,best,nan
328,kawaihae_552a_usa.csv,-155.83,20.033,./20cr/kawaihae_552a_usa.7z,./era20c/kawaihae_552a_usa.7z,./eraint/kawaihae_552a_usa.7z,./merra/kawaihae_552a_usa.7z,./erafive/kawaihae_552a_usa.7z,0.040512175,0.039719919,0.039659369,0.040446702,0.039639835,ERA-FIVE,nan,nan,nan,nan,best
