,tg,lon,lat,num_year,num_95pcs,corrn,rmse,path
181,easter_c-022c-chile-uhslc.csv,-109.45,-27.15,35.0,62,0.5727345867396133,0.06395749053362834,./eraint/easter_c-022c-chile.csv
182,"eastport,me-740a-usa-uhslc.csv",-66.985,44.903,35.0,94,0.7038259942206909,0.08517742754418632,"./eraint/eastport,me-740a-usa.csv"
183,east_london-187a-south_africa-uhslc.csv,27.916999999999998,-33.016999999999996,27.0,119,0.7372765046096088,0.07267537765390977,./eraint/east_london-187a-south_africa.csv
184,el_hierro-elhierro-spain-pde.csv,-17.9,27.78,10.0,42,0.6751727162887748,0.03277806897973818,./eraint/el_hierro-elhierro-spain.csv
185,ensenada-317a-mexico-uhslc.csv,-116.63,31.85,10.0,111,0.4602091024947501,0.0504820694620199,./eraint/ensenada-317a-mexico.csv
186,esbjerg-130121-denmark-dmi.csv,8.4333,55.467,37.0,77,0.8293650913766994,0.21889025027716494,./eraint/esbjerg-130121-denmark.csv
187,esmeraldas-098a-ecuador-uhslc.csv,-79.64699999999998,0.9917,24.0,277,0.1928654550426524,0.0612716132747631,./eraint/esmeraldas-098a-ecuador.csv
188,esperance-010-australia-johnhunter.csv,121.89,-33.861,28.0,68,0.8275104788902455,0.07181585331224406,./eraint/esperance-010-australia.csv
189,"esperanza,argentina-001-glossdm-bodc.csv",-56.995,-63.395,1.0,54,0.8116899161788944,0.07454218439501413,"./eraint/esperanza,argentina-001.csv"
190,"esperanza,_pr-733a-usa-uhslc.csv",-65.47,18.093,8.0,64,0.26999319501353203,0.032817010793299566,"./eraint/esperanza,_pr-733a-usa.csv"
191,"esperence,australia-001-glossdm-bodc.csv",121.9,-33.867,13.0,64,0.8281828135906022,0.07071460173385452,"./eraint/esperence,australia-001.csv"
192,exuma_cays-256a-bahamas-uhslc.csv,-76.105,23.773000000000003,1.0,38,0.5216043550286529,0.043471194618140085,./eraint/exuma_cays-256a-bahamas.csv
193,"fajardo_b,pr-783b-usa-uhslc.csv",-65.633,18.333,4.0,58,0.3850780156739445,0.034311694458841885,"./eraint/fajardo_b,pr-783b-usa.csv"
194,fanning_c-012c-rep._of_kiribati-uhslc.csv,-159.39,3.9067,12.0,41,0.26701139822239395,0.035059194698625604,./eraint/fanning_c-012c-rep._of_kiribati.csv
195,faraday-700a-united_kingdom-uhslc.csv,-64.267,-65.25,26.0,103,0.7891734724028079,0.08139784995508455,./eraint/faraday-700a-united_kingdom.csv
196,felixstowe-p204-uk-bodc.csv,1.3484,51.957,30.0,73,0.7282495856180851,0.14915713782588694,./eraint/felixstowe-p204-uk.csv
197,fer._de_noronha_c-203c-brazil-uhslc.csv,-32.403,-3.8283,2.0,41,-0.3816758805711072,0.038168678291967816,./eraint/fer._de_noronha_c-203c-brazil.csv
198,fernandina_beach-240a-usa-uhslc.csv,-81.467,30.671999999999997,29.0,141,0.7560230479217305,0.10962946865207107,./eraint/fernandina_beach-240a-usa.csv
199,ferrol-ferrol-spain-pde.csv,-8.326,43.463,9.0,80,0.8004201578925152,0.06424351716059125,./eraint/ferrol-ferrol-spain.csv
200,fishguard-p055-uk-bodc.csv,-4.9833,52.013999999999996,37.0,75,0.7981757180354606,0.09108346520157933,./eraint/fishguard-p055-uk.csv
201,"flores,santa_cruz-210a-portugal-uhslc.csv",-31.16800000000001,39.378,36.0,61,0.7323083559017991,0.05699376358476869,"./eraint/flores,santa_cruz-210a-portugal.csv"
202,formentera-formentera-spain-pde.csv,1.4189,38.735,5.0,119,0.7306321111650759,0.052717122327388836,./eraint/formentera-formentera-spain.csv
203,forsmark-003-sweden-smhi.csv,18.211,60.409,37.0,93,0.5697746737661612,0.12750039036361166,./eraint/forsmark-003-sweden.csv
204,fortaleza_c-283c-brazil-uhslc.csv,-38.467,-3.7167,17.0,62,0.2371372900010077,0.02493524435438234,./eraint/fortaleza_c-283c-brazil.csv
205,fortdenison-011-australia-johnhunter.csv,151.23,-33.85,27.0,116,0.6949328028328752,0.05776414984941593,./eraint/fortdenison-011-australia.csv
206,fortmyers-usa-noaa.csv,-81.87100000000002,26.648000000000003,18.0,133,0.7551941178543669,0.07187954967459889,./eraint/fortmyers-usa.csv
207,fortpulaski-usa-noaa.csv,-80.902,32.033,36.0,144,0.7477263005255956,0.09989889603861957,./eraint/fortpulaski-usa.csv
208,fort_denison-333a-australia-uhslc.csv,151.23,-33.85,35.0,120,0.7057689698059124,0.05501123357829255,./eraint/fort_denison-333a-australia.csv
209,fort_de_france-271a-france-uhslc.csv,-61.05,14.583,29.0,65,0.21036308820730087,0.03853878692528847,./eraint/fort_de_france-271a-france.csv
210,"fort_pulaski,ga-752a-usa-uhslc.csv",-80.902,32.033,34.0,141,0.748322196588227,0.09992807115913474,"./eraint/fort_pulaski,ga-752a-usa.csv"
211,fos-sur-mer-france-med-refmar.csv,4.8929,43.405,3.0,114,0.7152810911685059,0.06690490073531233,./eraint/fos-sur-mer-france.csv
212,freeport-usa-noaa.csv,-95.30799999999999,28.948,30.0,139,0.7396466114858121,0.08637148378662425,./eraint/freeport-usa.csv
213,fremantle-012-australia-johnhunter.csv,115.75,-32.053000000000004,27.0,75,0.8355398480156309,0.07031756532227597,./eraint/fremantle-012-australia.csv
214,french_frigate_b-014b-usa-uhslc.csv,-166.29,23.868000000000002,34.0,46,0.39162344855187536,0.050474781407281774,./eraint/french_frigate_b-014b-usa.csv
215,fridayharbor_ocean.labs._-usa-noaa.csv,-123.01,48.547,20.0,209,0.8128736739261393,0.07348563095773122,./eraint/fridayharbor_ocean.labs._-usa.csv
216,fuerteventura-fuerteventura-spain-pde.csv,-13.85,28.5,12.0,52,0.7243142094071408,0.02681429490314416,./eraint/fuerteventura-fuerteventura-spain.csv
217,fukaura-japan-jma.csv,139.93,40.65,36.0,143,0.7333932419674569,0.06099636464935682,./eraint/fukaura-japan.csv
218,fukue-japan-jma.csv,128.85,32.7,36.0,133,0.5710448696811483,0.05801777909669247,./eraint/fukue-japan.csv
219,"fulfordharbour,bc-07330-canada-meds.csv",-123.45,48.769,13.0,197,0.6402042737814451,0.090558495878125,"./eraint/fulfordharbour,bc-07330-canada.csv"
220,"funafuti,tuvalu-001-glossdm-bodc.csv",179.19,-8.525,24.0,70,0.32837209452706906,0.03931049932480074,"./eraint/funafuti,tuvalu-001.csv"
221,funchal_b-218b-portugal-uhslc.csv,-16.907,32.64,28.0,47,0.7650921877118588,0.04638518340232374,./eraint/funchal_b-218b-portugal.csv
222,furuogrund-004-sweden-smhi.csv,21.230999999999998,64.916,37.0,91,0.6614088582320627,0.1465587897488946,./eraint/furuogrund-004-sweden.csv
223,"galveston,pier_21-775a-usa-uhslc.csv",-94.79,29.287,34.0,147,0.7450362409014191,0.09741084465536724,"./eraint/galveston,pier_21-775a-usa.csv"
224,gan-109a-rep._of_maldives-uhslc.csv,73.152,-0.6867,24.0,64,0.3179456841897514,0.0337300319707082,./eraint/gan-109a-rep._of_maldives.csv
225,gandia-gandia-spain-pde.csv,-0.152,38.995,8.0,137,0.7345336667436221,0.05295704678889401,./eraint/gandia-gandia-spain.csv
226,gedser-837a-denmark-uhslc.csv,11.933,54.567,35.0,78,0.6469023355005128,0.14838440132991254,./eraint/gedser-837a-denmark.csv
227,geelong-013-australia-johnhunter.csv,144.36,-38.147,27.0,94,0.8307995534531569,0.06695630189847936,./eraint/geelong-013-australia.csv
228,genova-genova-italy-idromare.csv,8.9253,44.41,12.0,281,0.6804106441283522,0.07064464305555614,./eraint/genova-genova-italy.csv
229,georgetown-015-australia-johnhunter.csv,146.85,-41.133,19.0,79,0.7003585950861156,0.08813850849658693,./eraint/georgetown-015-australia.csv
230,geraldton-014-australia-johnhunter.csv,114.61,-28.773000000000003,27.0,73,0.8412569881799472,0.06582573760708843,./eraint/geraldton-014-australia.csv
231,geting-326a-malaysia-uhslc.csv,102.11,6.2267,26.0,276,0.6419691091180456,0.08426889861988775,./eraint/geting-326a-malaysia.csv
232,gibara-244a-cuba-uhslc.csv,-76.117,21.116999999999997,9.0,56,0.31238325742698386,0.05291688118098516,./eraint/gibara-244a-cuba.csv
233,gibraltar-289a-united_kingdom-uhslc.csv,-5.35,36.117,18.0,138,0.6475185947220063,0.05407845756290587,./eraint/gibraltar-289a-united_kingdom.csv
234,gijon-gijon-spain-pde.csv,-5.6979999999999995,43.558,19.0,94,0.8266623882401823,0.05650774533633414,./eraint/gijon-gijon-spain.csv
235,gisborne_b-078b-new_zealand-uhslc.csv,178.03,-38.683,29.0,90,0.7780523941239731,0.06137161179076255,./eraint/gisborne_b-078b-new_zealand.csv
236,gladstone-p234-uk-bodc.csv,-3.0180000000000002,53.45,23.0,75,0.7675975524111014,0.1541187337787804,./eraint/gladstone-p234-uk.csv
237,gloucesterpoint-usa-noaa.csv,-76.5,37.247,8.0,106,0.7576010937854332,0.09867477264501123,./eraint/gloucesterpoint-usa.csv
238,gobo-japan-jma.csv,135.17,33.85,9.0,160,0.5522152929368561,0.07552284295669358,./eraint/gobo-japan.csv
239,gomera-gomera-spain-pde.csv,-17.0,28.0,9.0,43,0.5949253170775839,0.0381445925896039,./eraint/gomera-gomera-spain.csv
240,goteborgtorshamnen-005-sweden-smhi.csv,11.8,57.683,37.0,99,0.8243638433639002,0.10710792148996708,./eraint/goteborgtorshamnen-005-sweden.csv
241,grandisle-usa-noaa.csv,-89.95700000000002,29.263,35.0,138,0.7524362894191254,0.06641215132313777,./eraint/grandisle-usa.csv
242,groote_eylandt-145a-australia-uhslc.csv,136.42,-13.86,20.0,95,0.6588074987706681,0.08607672861995044,./eraint/groote_eylandt-145a-australia.csv
243,guadalupe-036a-mexico-uhslc.csv,-118.3,28.88300000000001,4.0,58,0.31694711112623697,0.04818391526429956,./eraint/guadalupe-036a-mexico.csv
244,guam-053a-usa_trust-uhslc.csv,144.65,13.433,35.0,64,0.3194142095523801,0.04055819547550221,./eraint/guam-053a-usa_trust.csv
245,guantanamo_bay_b-251b-cuba-uhslc.csv,-75.14699999999998,19.907,1.0,40,0.5448846481098197,0.035507707078449496,./eraint/guantanamo_bay_b-251b-cuba.csv
246,guaymas-397a-mexico-uhslc.csv,-110.9,27.933000000000003,8.0,184,0.234971423815592,0.08005120912057101,./eraint/guaymas-397a-mexico.csv
247,hachinohe-japan-jma.csv,141.53,40.533,33.0,144,0.7392976143743378,0.04811708766686367,./eraint/hachinohe-japan.csv
248,haikou-638a-china-uhslc.csv,110.28,20.017,20.0,79,0.6251558527837655,0.08053245122845436,./eraint/haikou-638a-china.csv
249,hakodate-japan-jma.csv,140.73,41.783,36.0,142,0.7676799906637315,0.051804989096093136,./eraint/hakodate-japan.csv
250,"halifax,ns-00490-canada-meds.csv",-63.583,44.667,36.0,92,0.6044913586110711,0.09873158262653513,"./eraint/halifax,ns-00490-canada.csv"
251,hamada-japan-jma.csv,132.07,34.9,30.0,152,0.6955965851256602,0.06053375246291389,./eraint/hamada-japan.csv
252,hamina-002-finland-fmi.csv,27.179000000000002,60.563,37.0,83,0.6580349462475242,0.159600644197355,./eraint/hamina-002-finland.csv
253,hanasaki-japan-jma.csv,145.57,43.283,36.0,110,0.7629897062851098,0.055915753644551945,./eraint/hanasaki-japan.csv
254,hanimaadhoo_b-117b-rep._of_maldives-uhslc.csv,73.167,6.7667,21.0,66,0.3219189978638041,0.041509602373425984,./eraint/hanimaadhoo_b-117b-rep._of_maldives.csv
255,hanko-003-finland-fmi.csv,22.976999999999997,59.823,37.0,84,0.6087528081723305,0.12510830260217568,./eraint/hanko-003-finland.csv
256,"harvest_oil_p.,ca-594a-usa-uhslc.csv",-120.67,34.468,11.0,130,0.6051801079737222,0.03909890215064903,"./eraint/harvest_oil_p.,ca-594a-usa.csv"
257,harwich-p022-uk-bodc.csv,1.2845,51.946999999999996,10.0,72,0.6911480636102079,0.13976372288310376,./eraint/harwich-p022-uk.csv
258,heimsjoe-001-norway-statkart.csv,9.1014,63.425,37.0,115,0.7888741592910162,0.09033610855941318,./eraint/heimsjoe-001-norway.csv
259,helsinki-004-finland-fmi.csv,24.956,60.153999999999996,37.0,86,0.6422978851044879,0.13707455454601222,./eraint/helsinki-004-finland.csv
260,heysham-p050-uk-bodc.csv,-2.9204,54.032,35.0,71,0.7831946677781411,0.16044926780472052,./eraint/heysham-p050-uk.csv
261,hillarys-132a-australia-uhslc.csv,115.74,-31.825,22.0,74,0.8383615935489029,0.07095361786480693,./eraint/hillarys-132a-australia.csv
262,"hilo,_hawaii-060a-usa-uhslc.csv",-155.07,19.733,35.0,63,0.3929837704999308,0.03857164673572781,"./eraint/hilo,_hawaii-060a-usa.csv"
263,hinkleypoint-p003-uk-bodc.csv,-3.1343,51.215,25.0,76,0.6973044967150722,0.15110585808208069,./eraint/hinkleypoint-p003-uk.csv
264,hiron_point-134a-bangladesh-uhslc.csv,89.46700000000001,21.783,26.0,161,0.6250829199474668,0.10728722653445018,./eraint/hiron_point-134a-bangladesh.csv
265,hobart-016-australia-johnhunter.csv,147.33,-42.883,26.0,69,0.8287370988081563,0.06898974857214181,./eraint/hobart-016-australia.csv
266,hoekvanholla-hvh-nl-rws.csv,4.12,51.977,37.0,73,0.7955755620275695,0.15391272298086894,./eraint/hoekvanholla-hvh-nl.csv
267,hofu-japan-jma.csv,131.58,34.033,4.0,98,0.4850228814860867,0.07574695973345932,./eraint/hofu-japan.csv
268,holyhead-p054-uk-bodc.csv,-4.6312,53.308,35.0,76,0.8055445593855491,0.10497092170850904,./eraint/holyhead-p054-uk.csv
269,hong_kong_b-329b-china-uhslc.csv,114.2,22.3,35.0,95,0.7548016558007088,0.0812762436538443,./eraint/hong_kong_b-329b-china.csv
270,"honiara,solomonislands-001-glossdm-bodc.csv",159.96,-9.425,23.0,68,0.2566039066262288,0.038576479588452166,"./eraint/honiara,solomonislands-001.csv"
271,honningsvaag-002-norway-statkart.csv,25.97300000000001,70.98,37.0,77,0.7469344207758215,0.08793549519052307,./eraint/honningsvaag-002-norway.csv
272,"honolulu_b,hawaii-057b-usa-uhslc.csv",-157.86,21.295,35.0,66,0.38337028400394063,0.032095447269414566,"./eraint/honolulu_b,hawaii-057b-usa.csv"
273,hornbaek-838a-denmark-uhslc.csv,12.467,56.1,33.0,82,0.8112982909301308,0.1211087137255668,./eraint/hornbaek-838a-denmark.csv
274,"horta,azores-212a-portugal-uhslc.csv",-28.622,38.533,2.0,42,0.7644617470028319,0.04605128334482804,"./eraint/horta,azores-212a-portugal.csv"
275,huelva-huelva-spain-pde.csv,-6.834,37.132,19.0,127,0.7836344557058184,0.0530505327193553,./eraint/huelva-huelva-spain.csv
276,"humboldt_bay,_ca-576a-usa-uhslc.csv",-124.22,40.766999999999996,21.0,130,0.8033432826250351,0.0542365321212504,"./eraint/humboldt_bay,_ca-576a-usa.csv"
277,ibiza-ibiza-spain-pde.csv,1.4497,38.911,13.0,144,0.7512781875152349,0.04860120675622966,./eraint/ibiza-ibiza-spain.csv
278,ile_royale-850a-france-uhslc.csv,-52.585,5.285,5.0,97,0.31058544131340626,0.041755005791482086,./eraint/ile_royale-850a-france.csv
279,ilfracombe-p061-uk-bodc.csv,-4.1109,51.21100000000001,32.0,75,0.7740608676853155,0.09820716873635822,./eraint/ilfracombe-p061-uk.csv
280,"ilha_fiscal,rj-280a-brazil-uhslc.csv",-43.165,-22.897,35.0,149,0.668054342157168,0.1055444626954216,"./eraint/ilha_fiscal,rj-280a-brazil.csv"
281,"ilulissat,greenland-001-glossdm-bodc.csv",-51.1,69.217,4.0,76,0.7293152573841384,0.07578707757194655,"./eraint/ilulissat,greenland-001.csv"
282,imbituba-718a-brazil-uhslc.csv,-48.4,-28.13300000000001,6.0,120,0.7766732104317781,0.11073776835324517,./eraint/imbituba-718a-brazil.csv
283,immingham-p026-uk-bodc.csv,-0.18603,53.631,36.0,74,0.6971313377451682,0.14069180027918246,./eraint/immingham-p026-uk.csv
284,imperia-imperia-italy-idromare.csv,8.0188,43.878,17.0,239,0.7621310284865902,0.047467867387934036,./eraint/imperia-imperia-italy.csv
285,irouzaki-japan-jma.csv,138.85,34.617,18.0,182,0.6257094595628705,0.06873089451921086,./eraint/irouzaki-japan.csv
286,"isabel_segunda,_pr-732a-usa-uhslc.csv",-65.443,18.152,4.0,50,0.4294609910471165,0.031160155273091638,"./eraint/isabel_segunda,_pr-732a-usa.csv"
287,ishigaki-japan-jma.csv,124.15,24.333000000000002,36.0,100,0.4880557137485942,0.0637434503730764,./eraint/ishigaki-japan.csv
288,"isladapascua-e,chile-001-glossdm-bodc.csv",-109.45,-27.15,20.0,59,0.655193090684352,0.055172774747797665,"./eraint/isladapascua-e,chile-001.csv"
289,"i_royal,anselegoff-851a-france-uhslc.csv",-52.586999999999996,5.2883,15.0,88,0.2673749923296924,0.044491540766639824,"./eraint/i_royal,anselegoff-851a-france.csv"
290,jackson-403a-new_zealand-uhslc.csv,168.62,-43.983000000000004,14.0,107,0.8492057200490045,0.06615374781729262,./eraint/jackson-403a-new_zealand.csv
291,jakarta-161a-indonesia-uhslc.csv,106.85,-6.1167,21.0,149,0.3295298022089479,0.06864410973599616,./eraint/jakarta-161a-indonesia.csv
292,johnston-052a-usa_trust-uhslc.csv,-169.53,16.738,35.0,44,0.24505635441316936,0.0649437522873891,./eraint/johnston-052a-usa_trust.csv
293,johor_baharu-321a-malaysia-uhslc.csv,103.79,1.4617,29.0,295,0.5331402491976561,0.06882199526444388,./eraint/johor_baharu-321a-malaysia.csv
294,jolo-373a-philippines-uhslc.csv,121.0,6.0667,12.0,108,0.2671646284240065,0.03166922425381502,./eraint/jolo-373a-philippines.csv
295,juan_fernandez_b-021b-chile-uhslc.csv,-78.833,-33.622,30.0,47,0.6396070362788739,0.04332864559767756,./eraint/juan_fernandez_b-021b-chile.csv
296,juneau-usa-noaa.csv,-134.41,58.298,36.0,162,0.7834954787126887,0.0898313351585929,./eraint/juneau-usa.csv
297,kagoshima-japan-jma.csv,130.57,31.583000000000002,36.0,147,0.5800800066916497,0.06688910524812061,./eraint/kagoshima-japan.csv
298,kahului-059a-usa-uhslc.csv,-156.47,20.9,34.0,67,0.43448184903856735,0.03349845514287543,./eraint/kahului-059a-usa.csv
299,kalix-006-sweden-smhi.csv,23.096,65.697,37.0,90,0.6892137649128948,0.15965699535514558,./eraint/kalix-006-sweden.csv
300,kanmen_a-632a-china-uhslc.csv,121.28,28.088,20.0,132,0.7728106192176251,0.0897735809376931,./eraint/kanmen_a-632a-china.csv
301,"kanton-b,kiribati-001-glossdm-bodc.csv",-171.72,-2.81,21.0,56,0.24808422657850826,0.03473602424310117,"./eraint/kanton-b,kiribati-001.csv"
302,kaohsiung-340a-republic_of_china-uhslc.csv,120.29,22.615,34.0,120,0.512405406521004,0.05425268587597935,./eraint/kaohsiung-340a-republic_of_china.csv
303,kapingamarangi-029a-fd._st._micronesia-uhslc.csv,154.78,1.0983,31.0,97,0.5326890593980476,0.052185064696286296,./eraint/kapingamarangi-029a-fd._st._micronesia.csv
304,karachi_b-147b-pakistan-uhslc.csv,66.967,24.8,29.0,117,0.16962280410395664,0.12749180278835265,./eraint/karachi_b-147b-pakistan.csv
305,kaskinen-005-finland-fmi.csv,21.215,62.343999999999994,37.0,90,0.6067436041931478,0.13184170346432894,./eraint/kaskinen-005-finland.csv
306,"kaumalapau,_hi-548a-usa-uhslc.csv",-156.9,20.78,4.0,57,0.3202583313644955,0.026695688423441718,"./eraint/kaumalapau,_hi-548a-usa.csv"
307,kavieng-068a-papua_new_guinea-uhslc.csv,150.79,-2.585,11.0,80,0.2242902255053382,0.03417300107339693,./eraint/kavieng-068a-papua_new_guinea.csv
308,kawaihae-552a-usa-uhslc.csv,-155.83,20.033,17.0,61,0.2579209766672895,0.03893899112523822,./eraint/kawaihae-552a-usa.csv
309,kawasaki-japan-jma.csv,139.75,35.516999999999996,17.0,149,0.6560321379560602,0.06919342745907442,./eraint/kawasaki-japan.csv
310,keelung-341a-republic_of_china-uhslc.csv,121.75,25.156999999999996,35.0,134,0.6465556291186785,0.056538038077482734,./eraint/keelung-341a-republic_of_china.csv
311,kelang-140a-malaysia-uhslc.csv,101.36,3.05,29.0,483,0.3875625802781672,0.07298892927601812,./eraint/kelang-140a-malaysia.csv
312,keling-141a-malaysia-uhslc.csv,102.15,2.215,28.0,444,0.3122841536584563,0.055149125429144484,./eraint/keling-141a-malaysia.csv
313,kemi-006-finland-fmi.csv,24.515,65.673,37.0,85,0.6988090711169916,0.16883590889296274,./eraint/kemi-006-finland.csv
314,keppel_harbour-327a-singapore-uhslc.csv,103.82,1.2633,9.0,221,0.4217027129742623,0.06136047977182318,./eraint/keppel_harbour-327a-singapore.csv
315,kerguelen-001-glossdm-bodc.csv,70.167,-48.858000000000004,4.0,54,0.7401024685706861,0.07255100532374135,./eraint/kerguelen-001.csv
316,kerguelen-180a-france-uhslc.csv,70.22,-49.345,20.0,57,0.7475122088567079,0.07310003495444525,./eraint/kerguelen-180a-france.csv
317,"ketchikan,ak-571a-usa-uhslc.csv",-131.63,55.333,35.0,139,0.787180707736568,0.09212600802731104,"./eraint/ketchikan,ak-571a-usa.csv"
318,"key_west,fl-242a-usa-uhslc.csv",-81.808,24.553,35.0,108,0.4764451212184467,0.051837283159220066,"./eraint/key_west,fl-242a-usa.csv"
319,khal_#10-135a-bangladesh-uhslc.csv,91.81700000000001,22.267,11.0,172,0.4506529594627102,0.16357119882458065,./eraint/khal_#10-135a-bangladesh.csv
320,khepupara-139a-bangladesh-uhslc.csv,89.833,21.833000000000002,15.0,150,0.4901178358490245,0.16034107116219448,./eraint/khepupara-139a-bangladesh.csv
321,kingedwardpoint_uk_noc.csv,-36.497,-54.283,6.0,59,0.7975700586587382,0.06847426700908782,./eraint/kingedwardpoint_uk.csv
322,kinlochbervi-p918-uk-bodc.csv,-5.0504,58.457,23.0,75,0.8256525914192668,0.11086744258642578,./eraint/kinlochbervi-p918-uk.csv
323,kiptopekebeach-usa-noaa.csv,-75.988,37.165,20.0,133,0.796221764901741,0.08584092920614879,./eraint/kiptopekebeach-usa.csv
324,klagshamn-007-sweden-smhi.csv,12.894,55.522,37.0,82,0.5899372892876891,0.12590261809289546,./eraint/klagshamn-007-sweden.csv
325,knysna-186a-south_africa-uhslc.csv,23.033,-32.033,35.0,138,0.8426504897656726,0.07203862019113275,./eraint/knysna-186a-south_africa.csv
326,kobe-japan-jma.csv,135.18,34.683,36.0,168,0.6259859211175597,0.07570608985428243,./eraint/kobe-japan.csv
327,kochi-japan-jma.csv,133.57,33.5,36.0,157,0.5589102752417767,0.07557161067312608,./eraint/kochi-japan.csv
328,"kodiak_isl.,alaska-039a-usa-uhslc.csv",-152.51,57.732,32.0,107,0.7803909437683542,0.08090914084287765,"./eraint/kodiak_isl.,alaska-039a-usa.csv"
329,komatsushima-japan-jma.csv,134.58,34.016999999999996,36.0,158,0.6017076243525029,0.07168328782922664,./eraint/komatsushima-japan.csv
330,kota_kinabalu-386a-malaysia-uhslc.csv,116.07,5.9833,25.0,293,0.5003216141055498,0.049301685502479375,./eraint/kota_kinabalu-386a-malaysia.csv
331,ko_lak-328a-thailand-uhslc.csv,99.81700000000001,11.795,29.0,146,0.5523193212535531,0.09915746809635388,./eraint/ko_lak-328a-thailand.csv
332,ko_taphao_noi-148a-thailand-uhslc.csv,98.425,7.8317,28.0,188,0.24134546072172094,0.06814413529109145,./eraint/ko_taphao_noi-148a-thailand.csv
333,kuantan-322a-malaysia-uhslc.csv,103.43,3.975,29.0,319,0.6106622255261185,0.06481624953442648,./eraint/kuantan-322a-malaysia.csv
334,kuchinotsu-japan-jma.csv,130.2,32.6,34.0,147,0.583780560011622,0.06329792189056695,./eraint/kuchinotsu-japan.csv
335,kukup-325a-malaysia-uhslc.csv,103.44,1.325,27.0,376,0.3444218021149069,0.0655834669119057,./eraint/kukup-325a-malaysia.csv
336,kumano-japan-jma.csv,136.17,33.933,9.0,165,0.6244765174849448,0.06402327452225863,./eraint/kumano-japan.csv
337,kungsholmsfort-008-sweden-smhi.csv,15.589,56.105,37.0,82,0.5966762711645365,0.12107404013321504,./eraint/kungsholmsfort-008-sweden.csv
338,kungsvik-009-sweden-smhi.csv,11.127,58.997,37.0,117,0.8137043203452764,0.1174247848195407,./eraint/kungsvik-009-sweden.csv
339,kushimoto-japan-jma.csv,135.78,33.467,36.0,165,0.6060671471245019,0.07201924483336967,./eraint/kushimoto-japan.csv
340,kushiro-japan-jma.csv,144.38,42.967,36.0,120,0.7602469195652648,0.05348659982064896,./eraint/kushiro-japan.csv
341,kwajalein-055a-rep._of_marshall_i-uhslc.csv,167.73,8.7333,34.0,66,0.2570281391128478,0.034154499445695666,./eraint/kwajalein-055a-rep._of_marshall_i.csv
342,l._cornwallis_i.-705a-canada-uhslc.csv,-96.95,75.383,8.0,55,0.7359628077033129,0.06445544508424092,./eraint/l._cornwallis_i.-705a-canada.csv
343,lae-067a-papua_new_guinea-uhslc.csv,146.98,-6.7333,13.0,245,0.3278614271462822,0.033993255433752645,./eraint/lae-067a-papua_new_guinea.csv
344,"lagos,_algarve-723a-portugal-uhslc.csv",-8.6683,37.098,15.0,87,0.6626726862478721,0.0659797310992011,"./eraint/lagos,_algarve-723a-portugal.csv"
345,lagos_c-233c-nigeria-uhslc.csv,3.45,6.4167,3.0,155,0.06920007990133001,0.0639926263499081,./eraint/lagos_c-233c-nigeria.csv
346,lajolla_scrippspier_-usa-noaa.csv,-117.26,32.867,37.0,142,0.5545291033359467,0.04135187654560246,./eraint/lajolla_scrippspier_-usa.csv
347,"lameshur_bay,_vi-214a-usa-uhslc.csv",-64.723,18.317,7.0,62,0.3450793630721959,0.02847564806844361,"./eraint/lameshur_bay,_vi-214a-usa.csv"
348,lampedusa-lampedusa-italy-idromare.csv,12.604000000000001,35.5,11.0,115,0.5994674485915233,0.07172721829284676,./eraint/lampedusa-lampedusa-italy.csv
349,lamu_b-149b-kenya-uhslc.csv,40.903,-2.2717,17.0,57,0.33747393522501096,0.038858764745867705,./eraint/lamu_b-149b-kenya.csv
350,landsortnorra-010-sweden-smhi.csv,17.865,58.742,37.0,90,0.5263091881534905,0.11228397819686407,./eraint/landsortnorra-010-sweden.csv
351,langkawi-142a-malaysia-uhslc.csv,99.765,6.4317,27.0,363,0.34666683415435096,0.06193778757835431,./eraint/langkawi-142a-malaysia.csv
352,laohutan_a-631a-china-uhslc.csv,121.68,38.867,8.0,122,0.7194696537877154,0.10223401522938684,./eraint/laohutan_a-631a-china.csv
353,las_palmas-laspalmas-spain-pde.csv,-15.412,28.141,23.0,52,0.7519861701468199,0.02734400051356176,./eraint/las_palmas-laspalmas-spain.csv
354,lautoka-402a-fiji-uhslc.csv,177.43,-17.6,21.0,70,0.531574565988945,0.027833272736021403,./eraint/lautoka-402a-fiji.csv
355,la_coruna-830a-spain-uhslc.csv,-8.4,43.367,35.0,83,0.7610597818305906,0.07130215495902355,./eraint/la_coruna-830a-spain.csv
356,la_figueirette-france-med-refmar.csv,6.9349,43.483000000000004,3.0,142,0.6661905208126397,0.057251639093527436,./eraint/la_figueirette-france.csv
357,la_guaira-247a-venezuela-uhslc.csv,-66.933,10.617,11.0,116,0.3273869964719044,0.045405646761711056,./eraint/la_guaira-247a-venezuela.csv
358,"la_jolla,ca-554a-usa-uhslc.csv",-117.26,32.867,35.0,140,0.5530670424654325,0.04143596611723381,"./eraint/la_jolla,ca-554a-usa.csv"
359,la_libertad-091a-ecuador-uhslc.csv,-80.917,-2.2,35.0,296,0.17731110983948745,0.06483603557361564,./eraint/la_libertad-091a-ecuador.csv
360,la_palma-lapalma-spain-pde.csv,-17.768,28.678,8.0,41,0.6678846765370557,0.04186632242910344,./eraint/la_palma-lapalma-spain.csv
